"from","to","weight"
"Haralampos Pozidis","Michail Vlachos",2
"Thomas P. Parnell","Haralampos Pozidis",4
"Haralampos Pozidis","Vasileios Vasileiadis",2
"Laura Lopez-Fuentes","Harald Skinnemoen",2
"Haraldur Tómas Hallgrímsson","Luca Foschini",2
"Imrul Chowdhury Anindya","Harichandan Roy",2
"Harichandan Roy","Murat Kantarcioglu",2
"Harold G. Kaufman","Julian Togelius",2
"Paul Squires","Harold G. Kaufman",2
"Jitendra Kumar 0001","Harold Shanafield",2
"Michael Giansiracusa","Harold Shanafield",2
"Ranjeet Devarakonda","Harold Shanafield",2
"Harrie Oosterhuis","Maarten de Rijke",4
"Harrisen Scells","Leif Azzopardi",2
"Harrisen Scells","Shlomo Geva",2
"Harsh Dani","Huan Liu 0001",2
"Harsh Dani","Jiliang Tang",2
"Jundong Li","Harsh Dani",2
"Harsh Dani","Xia Hu",2
"Harsh Dani","Yi Chang 0001",2
"Harshal More","Michael N. Gubanov",2
"Harshal More","Sean Soderman",2
"Haruko Iwata","Shoji Hirano",2
"Shusaku Tsumoto","Haruko Iwata",2
"Tomohiro Kimura","Haruko Iwata",2
"Kei Horie","Haruo Hayashi",2
"Keiko Tamura","Haruo Hayashi",2
"Munenari Inoguchi","Haruo Hayashi",2
"Muhittin Isik","Hasan Dag",2
"Hasan Davulcu","Jingrui He",2
"Mehmet Yigit Yildirim","Hasan Davulcu",2
"Scott Alcorn","Hasan Davulcu",2
"Si Zhang","Hasan Davulcu",2
"Ravi Santosh Arvapally","Hasan Hicsasmaz",2
"Hasan Hicsasmaz","Wally Lo Faro",2
"Hasan Kurban","Mark Jenne",2
"Hasan Kurban","Mehmet M. Dalkilic",4
"Kamla Al-Mannai","Hassan Sajjad",2
"Hassan Sajjad","Muhammad Imran 0002",2
"Hassan Sajjad","Prasenjit Mitra",2
"Shafiq R. Joty","Hassan Sajjad",2
"Hau-Wen Chang","Nishanth Sastry",2
"Hau Tran","Phuong Vo",2
"Hau Tran","Tu Vu",2
"Hiroki Imabayashi","Hayato Yamana",2
"Yoshiko Yasumura","Hayato Yamana",2
"Hayden Jananthan","Jeremy Kepner",2
"Hayden Jananthan","Suna Kim",2
"Hayden Jananthan","Vijay Gadepally",2
"Hayden Jananthan","Ziqi Zhou",2
"Hayri Volkan Agun","Sibel Yilmazel",2
"He Yan","Jennifer Yates",2
"Sarat C. Puthenpura","He Yan",2
"Sastry Isukapalli","He Yan",2
"Shobha Venkataraman","He Yan",2
"Supratim Deb","He Yan",2
"Zihui Ge","He Yan",2
"Heather M. Reed","Maria Castro",2
"Heather M. Reed","Michael Pires",2
"Heather M. Reed","Richard P. Vinci",2
"Heather M. Reed","Trevor Verdonik",2
"Heather M. Reed","Wojciech Z. Misiolek",2
"Hongke Zhao","Hefu Zhang",2
"Hefu Zhang","Huayu Li",2
"Hefu Zhang","Le Wu",2
"Hefu Zhang","Qi Liu 0003",2
"Hefu Zhang","Yong Ge",2
"Ilir Fetai","Heiko Schuldt",2
"Marco Vogt 0001","Heiko Schuldt",2
"Helena F. Deus","Ron Daniel Jr.",2
"Helge Holzmann","Vinay Goel",2
"Hemank Lamba","Mayank Vachher",2
"Hemank Lamba","Megha Arora",2
"Hemank Lamba","Niharika Sachdeva",2
"Hemank Lamba","Ponnurangam Kumaraguru",2
"Hemank Lamba","Varun Bharadhwaj",2
"Mohammad Rana","Hemant Purohit",2
"Prakruthi Karuna","Hemant Purohit",2
"Hen-Hsen Huang","Hsin-Hsi Chen",2
"Ting-Yu Yen","Hen-Hsen Huang",2
"Yang-Yin Lee","Hen-Hsen Huang",2
"Josephine B. Chang","Hendrik F. Hamann",2
"Jun-Song Wang","Hendrik F. Hamann",2
"Levente J. Klein","Hendrik F. Hamann",2
"Marcus Freitag","Hendrik F. Hamann",2
"Michael A. Schappert","Hendrik F. Hamann",2
"Nigel Hinds","Hendrik F. Hamann",2
"Hendrik F. Hamann","Norma Sosa",2
"Ramachandran Muralidhar","Hendrik F. Hamann",4
"Siyuan Lu","Hendrik F. Hamann",2
"Theodore G. van Kessel","Hendrik F. Hamann",6
"Heng-Tze Cheng","Illia Polosukhin",2
"Heng-Tze Cheng","Jamie Smith",2
"Heng-Tze Cheng","Jarek Wilkiewicz",2
"Heng-Tze Cheng","Jianwei Xie",2
"Heng-Tze Cheng","Levent Koc 0001",2
"Heng-Tze Cheng","Lichan Hong",2
"Heng-Tze Cheng","Lukasz Lew",2
"Heng-Tze Cheng","Martin Wicke",4
"Heng-Tze Cheng","Martin Zinkevich",2
"Heng-Tze Cheng","Mustafa Ispir",4
"Heng-Tze Cheng","Neoklis Polyzotis",2
"Heng-Tze Cheng","Noah Fiedel",2
"Heng-Tze Cheng","Philipp Tucker",2
"Heng-Tze Cheng","Salem Haykal",2
"Heng-Tze Cheng","Steven Euijong Whang",2
"Heng-Tze Cheng","Sudip Roy 0002",2
"Heng-Tze Cheng","Sukriti Ramesh",2
"Heng-Tze Cheng","Vihan Jain",2
"Heng-Tze Cheng","Xin Zhang",2
"Heng-Tze Cheng","Yuan Tang",2
"Heng-Tze Cheng","Zakaria Haque",4
"Heng Ji","Jiawei Han 0001",2
"Meng Qu","Heng Ji",2
"Heng Ji","Tarek F. Abdelzaher",2
"Wenqi He","Heng Ji",2
"Xiang Ren 0001","Heng Ji",2
"Zeqiu Wu","Heng Ji",2
"Jie Chen","Heng Tao Shen",2
"Jie Shao","Heng Tao Shen",2
"Lianli Gao","Heng Tao Shen",2
"Heng Zhang 0010","Utpal Roy",2
"Heng Zhang 0010","Y. Tina Lee",2
"Yunpeng Li","Heng Zhang 0010",2
"Hengle Jiang","Hongfeng Yu",2
"Hengle Jiang","Josiah Mcallister",2
"Lina Yu","Hengle Jiang",2
"Hengshu Zhu","Hongke Zhao",2
"Huayu Li","Hengshu Zhu",2
"Hengshu Zhu","Hui Xiong 0001",4
"Mingfei Teng","Hengshu Zhu",2
"Xinjiang Lu","Hengshu Zhu",2
"Yanchi Liu","Hengshu Zhu",2
"Yong Ge","Hengshu Zhu",2
"Marzieh Bakhshandeh","Henrik Leopold",2
"Henrique Moniz","João Leitão 0001",2
"Henrique Moniz","Johannes Gehrke",2
"Henrique Moniz","Nuno M. Preguiça",2
"Henrique Moniz","Ricardo J. Dias",2
"Henrique Moniz","Rodrigo Rodrigues 0001",2
"Nabil Hossain","Henry A. Kautz",2
"Jilin Chen","Hernan Badenes",2
"Ryan Compton 0002","Hernan Badenes",2
"Hernan Badenes","Steve Whittaker",2
"Hesam Salehian","Patrick D. Howell",2
"Yashen Wang","Heyan Huang",2
"Hidehiko Shishido","Itaru Kitahara",4
"Koyo Kobayashi","Hidehiko Shishido",2
"Hidehiko Shishido","Toshiya Matsui",2
"Hidehiko Shishido","Yoshinari Kameda",2
"Hidehiko Shishido","Youhei Kawamura",2
"Hidehiko Shishido","Yutaka Ito",2
"Hidemoto Nakada","Hirotaka Ogawa",2
"Kaihui Zhang","Hidemoto Nakada",2
"Kasumi Kato","Hidemoto Nakada",2
"Hidemoto Nakada","Masato Oguchi",4
"Yusuke Tanimura","Hidemoto Nakada",2
"Hiroyuki Kitagawa","Hideyuki Tokuda",2
"Jin Nakazawa","Hideyuki Tokuda",2
"Takahiro Komamizu","Hideyuki Tokuda",2
"Toshiyuki Amagasa","Hideyuki Tokuda",2
"Himabindu Lakkaraju","Jens Ludwig",2
"Himabindu Lakkaraju","Jon M. Kleinberg",2
"Himabindu Lakkaraju","Jure Leskovec",2
"Himabindu Lakkaraju","Sendhil Mullainathan",2
"Hiranya Jayathilaka","Rich Wolski",2
"Shoki Nishimura","Hiroe Tsubaki",2
"Hirofumi Suzuki","Masakazu Ishihata",2
"Takanori Maehara","Hirofumi Suzuki",2
"Hirohiko Suwa","Keiichi Yasumoto",2
"Hirohiko Suwa","Kento Kakigi",2
"Hirohiko Suwa","Kota Tsubouchi",2
"Hirohiko Suwa","Tatsuo Yamashita",2
"Hirohiko Suwa","Yuki Ogawa",2
"Junpei Komiyama","Hiroki Arimura",2
"Masakazu Ishihata","Hiroki Arimura",2
"Hiroki Arimura","Shin-ichi Minato",2
"Hiroki Arimura","Takashi Nishibayashi",2
"Yoshiko Yasumura","Hiroki Imabayashi",2
"Hiroki Maegawa","Makoto Tatsuta",2
"Hiroki Maegawa","Ryo Yoshinaka",2
"Hiroki Maegawa","Takanobu Nakahara",2
"Takeaki Uno","Hiroki Maegawa",2
"Hiroki Maegawa","Yukinobu Hamuro",2
"Hiroki Mizukami","Ichiro Fukiida",2
"Hiroki Mizukami","Kazuya Wada",2
"Hiroki Mizukami","Makoto Takeuchi",2
"Hiroki Mizukami","Masahiro Yasuda",2
"Masanori Takano","Hiroki Mizukami",2
"Hiroki Morise","Masahito Kurihara",2
"Hiroki Morise","Satoshi Oyama",2
"Hiroki Sugiura","Hiroshi Murata",2
"Kai Morino","Hiroki Sugiura",2
"Hiroki Sugiura","Kenji Yamanishi",2
"Hiroki Sugiura","Ryo Asaoka",2
"Hiroki Sugiura","Taichi Kiwaki",2
"Toshimitsu Uesaka","Hiroki Sugiura",2
"Hiroki Takikawa","Kikuko Nagayoshi",2
"Takuto Sakamoto","Hiroki Takikawa",2
"Hiroshi Furutani","Ken-ichi Fukui",2
"Hiroshi Furutani","Masayuki Numao",2
"Nat Pavasant","Hiroshi Furutani",2
"Jianhui Chen","Hiroshi Mamitsuka",2
"Kishan Wimalawarne","Hiroshi Mamitsuka",2
"Makoto Yamada","Hiroshi Mamitsuka",2
"Samuel Kaski","Hiroshi Mamitsuka",2
"Suleiman A. Khan","Hiroshi Mamitsuka",2
"Wenzhao Lian","Hiroshi Mamitsuka",2
"Hiroshi Mamitsuka","Yi Chang 0001",2
"Kai Morino","Hiroshi Murata",2
"Hiroshi Murata","Kenji Yamanishi",2
"Hiroshi Murata","Ryo Asaoka",2
"Taichi Kiwaki","Hiroshi Murata",2
"Toshimitsu Uesaka","Hiroshi Murata",2
"Hiroshi Okamoto","Kilho Shin",2
"Takako Hashimoto","Hiroshi Okamoto",2
"Hiroshi Okamoto","Tetsuji Kuboyama",2
"Hiroshi Tsuda","Masakazu Ando",2
"Hiroshi Tsuda","Yu Ichifuji",2
"Kaihui Zhang","Hirotaka Ogawa",2
"Yusuke Tanimura","Hirotaka Ogawa",2
"Masanori Fujita","Hiroto Inoue",2
"Hiroto Inoue","Takao Terano",2
"Jin Nakazawa","Hiroyuki Kitagawa",2
"Saki Ueda","Hiroyuki Kitagawa",2
"Salman Ahmed Shaikh","Hiroyuki Kitagawa",4
"Takahiro Komamizu","Hiroyuki Kitagawa",4
"Toshiyuki Amagasa","Hiroyuki Kitagawa",6
"Yusuke Kozawa","Hiroyuki Kitagawa",2
"Yuto Yamaguchi","Hiroyuki Kitagawa",2
"Jiyi Li","Hisashi Kashima",2
"Yukino Baba","Hisashi Kashima",2
"Hitoshi Sato","Jun Ozawa",2
"Yuri Nishikawa","Hitoshi Sato",2
"Hoang Dung Vu","Kaige Yang",2
"Hoang Dung Vu","Kok-Soon Chai",2
"Hoang Dung Vu","Nurislam Tursynbek",2
"Hoang Dung Vu","Xiaoyan Yang",2
"Hoang Dung Vu","Zhenjie Zhang",2
"Hoang Tam Vo","Lenin Mehedy",2
"Hoang Tam Vo","Mukesh K. Mohania",2
"J. C. Mao","Holakou Rahmanian",2
"Jie Zhu 0007","Holakou Rahmanian",2
"Holakou Rahmanian","Yi Zhang",2
"Ying Shan","Holakou Rahmanian",2
"Liang-Hao Huang","Hong-Han Shuai",2
"Hong-Han Shuai","Ming-Syan Chen",2
"Hong-Han Shuai","Wang-Chien Lee",2
"Mohammed Alawad","Hong-Jun Yoon",2
"Hong Cheng 0001","Jeffrey Xu Yu",2
"Hong Cheng 0001","Jiangtao Cui",2
"Hong Cheng 0001","Kangfei Zhao",2
"Hong Cheng 0001","Lei Zou 0001",2
"Weiguo Zheng","Hong Cheng 0001",2
"Yingfan Liu","Hong Cheng 0001",2
"Jianfeng Zhang","Hong Cheng",2
"Hong Cheng","Keli Zhang",2
"Lujia Pan","Hong Cheng",2
"Patrick P. C. Lee","Hong Cheng",2
"Yu Rong","Hong Cheng",2
"Hongzhi Wang 0001","Hong Gao 0001",2
"Jianzhong Li 0001","Hong Gao 0001",4
"Kaiqi Zhang","Hong Gao 0001",2
"Xiangying Chen","Hong Gao 0001",2
"Xiaoou Ding","Hong Gao 0001",2
"Hong Gao 0001","Xixian Han",2
"Hong Gao 0001","Zhipeng Cai 0001",2
"Junting Ye","Hong Qin",2
"Meizhu Liu","Hong Qin",2
"Shuchu Han","Hong Qin",2
"Hong Qin","Steven Skiena",2
"Yifan Hu","Hong Qin",2
"Hong Yan","Jian Zou",2
"Hong Yan","Zhongqiang Zhang",2
"Qun Liu","Hong Yu 0007",2
"Shuyin Xia","Hong Yu 0007",2
"Yunsheng Liu","Hong Yu 0007",2
"Hongbo Deng","Hongyuan Zha",2
"Liangda Li","Hongbo Deng",2
"Hongbo Deng","Ricardo Baeza-Yates",2
"Hongbo Deng","Yi Chang 0001",2
"Hongfei Lin","Kan Xu",2
"Hongfei Lin","Yuan Lin 0001",2
"Weizheng Chen","Hongfei Yan",2
"Yuqi Li","Hongfei Yan",2
"Hongfeng Yu","Josiah Mcallister",2
"Kwo-Sen Kuo","Hongfeng Yu",2
"Lina Yu","Hongfeng Yu",4
"Michael L. Rilee","Hongfeng Yu",2
"Yu Pan","Hongfeng Yu",2
"Sheng Li 0001","Hongfu Liu",2
"Hongfu Liu","Yun Fu 0001",2
"Hongfu Liu","Zhiqiang Tao",2
"Hongjian Wang 0002","Zhenhui Li",2
"Hongke Zhao","Huayu Li",4
"Hui Xiong 0001","Hongke Zhao",2
"Hongke Zhao","Le Wu",2
"Hongke Zhao","Qi Liu 0003",2
"Hongke Zhao","Yong Ge",4
"Honglei Zhuang","Huan Gui",2
"Honglei Zhuang","Jiawei Han 0001",4
"Liyuan Liu","Honglei Zhuang",2
"Po-Wei Chan","Honglei Zhuang",2
"Quan Yuan 0001","Honglei Zhuang",2
"Honglei Zhuang","Tim Hanratty",2
"Yu Shi","Honglei Zhuang",2
"Lexing Xie","Honglin Yu",2
"Manuel Cebrián","Honglin Yu",2
"Marian-Andrei Rizoiu","Honglin Yu",2
"Honglin Yu","Pascal Van Hentenryck",2
"Scott Sanner","Honglin Yu",2
"Hongning Wang","Liangjie Hong",2
"Lin Gong","Hongning Wang",2
"Qingyun Wu","Hongning Wang",2
"Hongning Wang","Yue Shi",2
"Yuling Shi","Hongning Wang",2
"Zhiyong Peng","Hongning Wang",2
"Hongwei Wang 0004","Jia Wang",2
"Hongwei Wang 0004","Jiannong Cao 0001",2
"Hongwei Wang 0004","Miao Zhao",2
"Hongwei Wang 0004","Minyi Guo",2
"Jianbo Yuan","Hongxia Jin",2
"Hongxia Jin","Jiebo Luo",2
"Hongxia Jin","Xianchao Zhang",2
"Zhiwei Jin","Hongxia Jin",2
"Hongxia Yang","Jingrui He",2
"Hongxia Yang","Yada Zhu",2
"Shen Liu","Hongyan Liu",2
"Jianxin Li","Hongyi Huang",2
"Minglai Shao","Hongyi Huang",2
"Hongyi Huang","Shuai Zhang",2
"Hongyi Huang","Xunxun Chen",2
"Priya Govindan","Hongyu Duan",2
"Hongyu Duan","Sucheta Soundarajan",2
"Keivan Alizadeh","Hongyuan Zha",2
"Liangda Li","Hongyuan Zha",2
"Mehrdad Farajtabar","Hongyuan Zha",2
"Ricardo Baeza-Yates","Hongyuan Zha",2
"Seyyed Abbas Hosseini","Hongyuan Zha",2
"Yi Chang 0001","Hongyuan Zha",2
"HongYun Cai","Kevin Chen-Chuan Chang",2
"Sandro Cavallari","HongYun Cai",2
"Vincent W. Zheng","HongYun Cai",2
"Hongzhi Wang 0001","Jianzhong Li 0001",2
"Hongzhi Wang 0001","Xiangying Chen",2
"Hongzhi Wang 0001","Xiaoou Ding",2
"Hongzhi Yin","Hui Xiong 0001",2
"Hongzhi Yin","Lei Zhao 0001",2
"Qinyong Wang","Hongzhi Yin",2
"Wei Chen 0070","Hongzhi Yin",2
"Hongzhi Yin","Weiqing Wang 0001",2
"Hongzhi Yin","Wen Hua",2
"Hongzhi Yin","Xiaofang Zhou 0001",2
"Yanmei Fu","Hongzhi Yin",2
"Hongzuo Xu","Longbing Cao",2
"Hongzuo Xu","Wentao Zhao",2
"Tai-Yeon Ku","Hoon Choi",2
"Wan-Ki Park","Hoon Choi",2
"Hosein Azarbonyad","Jaap Kamps",2
"Hosein Azarbonyad","Kaspar Beelen",2
"Hosein Azarbonyad","Maarten Marx",2
"Hosein Azarbonyad","Mostafa Dehghani 0001",2
"Hossein Fani","Weichang Du",2
"Houliang Qi","Li Zha",2
"Shashank Gugnani","Houliang Qi",2
"Xiaoyi Lu","Houliang Qi",2
"Houping Xiao","Jing Gao 0004",4
"Houping Xiao","Long H. Vu",2
"Houping Xiao","Lu Su",2
"Houping Xiao","Qi Li 0012",2
"Houssam Nassif","S. V. N. Vishwanathan",2
"Houssam Nassif","Yi Liu 0033",2
"Hsiao-Wei Hu","Yun-Chu Chung",2
"Ting-Yu Yen","Hsin-Hsi Chen",2
"Yang-Yin Lee","Hsin-Hsi Chen",2
"Hsing-Kuo Pao","Yuh-Jye Lee",2
"Kosta Ristovski","Hsiu-Khuern Tang",2
"Kunihiko Harada","Hsiu-Khuern Tang",2
"Hsiu-Wei Yang","Ming-Feng Tsai",2
"Yi-Fan Chu","Hsiu-Wei Yang",2
"Li Chang","Hsu-Chun Hsiao",2
"Hsu-Chun Hsiao","Tiffany Hyun-Jin Kim",2
"Hsu-Chun Hsiao","Wei-Hsi Lin",2
"Hsu-Chun Hsiao","Wei Jeng",2
"Hu Xu","Lei Shu 0004",2
"Hu Xu","Philip S. Yu",2
"Hu Xu","Sihong Xie",2
"Nilaj Rukadikar","Hua Gao",2
"Rohit Muthyala","Hua Gao",2
"Sam Wood","Hua Gao",2
"Yi Jin","Hua Gao",2
"Yixing Qin","Hua Gao",2
"Hua He","Jimmy Lin",2
"Jinfeng Rao","Hua He",2
"Hua He","Oliver Jojic",2
"Limeng Zhang","Hua Wang 0002",2
"Rui Zhou 0001","Hua Wang 0002",2
"Hua Wang 0002","Yanchun Zhang",2
"Lixin Tian","Hua Xu",2
"Minggang Wang","Hua Xu",2
"Hua Xu","Ruijin Du",2
"Huaglory Tianfield","Yan Zhang 0047",2
"Hui Li","Huajun Ma",2
"Jiawei Hu","Huajun Ma",2
"Huajun Ma","Ting Huang",2
"Jun Shi","Huan Gao",2
"Huan Gao","Zhangquan Zhou",2
"Huan Gui","Jiawei Han 0001",2
"Po-Wei Chan","Huan Gui",2
"Yu Shi","Huan Gui",2
"Jiliang Tang","Huan Liu 0001",6
"Jundong Li","Huan Liu 0001",4
"Kai Shu","Huan Liu 0001",2
"Kewei Cheng","Huan Liu 0001",2
"Liang Wu 0006","Huan Liu 0001",6
"Suhang Wang","Huan Liu 0001",6
"Suhas Ranganath","Huan Liu 0001",2
"Xia Hu","Huan Liu 0001",8
"Yi Chang 0001","Huan Liu 0001",2
"Yilin Wang","Huan Liu 0001",2
"Huan Yan","Tzu-Heng Lin",4
"Huan Yan","Yong Li 0008",4
"Huan Zhao","Jianda Li",2
"Huan Zhao","Quanming Yao",2
"Huan Zhao","Yangqiu Song",2
"Huandong Wang","Yong Li 0008",2
"Huandong Wang","Zhi-Li Zhang",2
"Reza Nouri","HuangTao Xiong",2
"Van Munin Chhieng","HuangTao Xiong",2
"HuangTao Xiong","Xu Zhao",2
"Huawei Shen","Jinhua Gao",2
"Huawei Shen","Keting Cen",2
"Qi Cao","Huawei Shen",2
"Shanshan Lyu","Huawei Shen",2
"Wentao Ouyang","Huawei Shen",6
"Huawei Shen","Xueqi Cheng",6
"Huayi Fang","Tonglin Zhang",2
"Huayi Li","Jidong Shao",2
"Huayi Li","Shuai Wang 0020",2
"Huayi Li","Weixiang Shao",2
"Huayu Li","Hui Xiong 0001",2
"Huayu Li","Le Wu",2
"Huayu Li","Martin Renqiang Min",2
"Qi Liu 0003","Huayu Li",2
"Huayu Li","Yong Ge",6
"Hubert Naacke","Jérémy Lhez",2
"Hubert Naacke","Li Ke",2
"Olivier Curé","Hubert Naacke",2
"Xiangnan Ren","Hubert Naacke",2
"Hubert Pham","John R. Anderson",2
"Zhiyuan Cheng 0002","Hubert Pham",2
"Jiyang Zhang","Hui Li 0022",2
"Kedan Li","Hui Li 0022",4
"Xin Yang","Hui Li 0022",2
"Zhili Lin","Hui Li 0022",2
"Hui Li 0057","Nikos Mamoulis",2
"Hui Li 0057","Zhipeng Huang 0001",2
"Hui Li","Jiawei Hu",2
"Hui Li","Jiyang Zhang",2
"Hui Li","Kejiao Li",2
"Hui Li","Ting Huang",2
"Yongle Chen","Hui Li",2
"Irwin King","Hui Wang 0030",2
"Jiajun Cheng","Hui Wang 0030",2
"Jiani Zhang 0001","Hui Wang 0030",2
"Shenglin Zhao","Hui Wang 0030",2
"Xin Zhang 0018","Hui Wang 0030",2
"Hui Xiong 0001","Ivan Marsic",2
"Jiankai Sun","Hui Xiong 0001",2
"Jie Zhang 0012","Hui Xiong 0001",2
"Hui Xiong 0001","Jieping Ye",2
"Jingci Ming","Hui Xiong 0001",4
"Jun Ma 0001","Hui Xiong 0001",2
"Junming Liu","Hui Xiong 0001",4
"Kai Zhang 0001","Hui Xiong 0001",2
"Leilei Sun","Hui Xiong 0001",6
"Mingfei Teng","Hui Xiong 0001",2
"Peizhe Cheng","Hui Xiong 0001",2
"Qiao Li","Hui Xiong 0001",2
"Qinyong Wang","Hui Xiong 0001",2
"Hui Xiong 0001","Randall S. Burd",2
"Richard A. Farneth","Hui Xiong 0001",2
"Sen Yang 0002","Hui Xiong 0001",2
"Shuaiqiang Wang","Hui Xiong 0001",2
"Srinivasan Parthasarathy 0002","Hui Xiong 0001",2
"Xin Dong 0010","Hui Xiong 0001",2
"Xinjiang Lu","Hui Xiong 0001",4
"Yanchi Liu","Hui Xiong 0001",6
"Yanjie Fu","Hui Xiong 0001",4
"Yanmei Fu","Hui Xiong 0001",2
"Yichen Zhou","Hui Xiong 0001",2
"Yong Ge","Hui Xiong 0001",2
"Yong Ren","Hui Xiong 0001",2
"Zhiwen Yu 0001","Hui Xiong 0001",2
"Hui Zhang 0006","Juan Lin",2
"Hui Zhang 0006","Yiwen Zhong",2
"Hui Zhang","Jinpeng Huai",2
"Mengxiao Zhu","Hui Zhang",2
"Shuai Ma 0001","Hui Zhang",2
"Lei Cao 0004","Hui Zheng",2
"Mingrui Wei","Hui Zheng",2
"Xiang Deng","Huidi Fang",2
"Huidi Fang","Xiushan Nie",2
"Huidi Fang","Yilong Yin",2
"Jinfei Liu","Huidi Zhang",2
"Li Xiong 0001","Huidi Zhang",2
"Wenhui Yu","Huidi Zhang",2
"Xu Chen 0017","Huidi Zhang",2
"Zheng Qin","Huidi Zhang",2
"Huikyo Lee","Isaac Cho",2
"Huikyo Lee","Luca Cinquini",2
"Mohamed Khalefa","Huikyo Lee",2
"Mohammed Elshambakey","Huikyo Lee",2
"Huikyo Lee","Shannon Schlueter",2
"Sreyasee Das Bhattacharjee","Huikyo Lee",2
"Huikyo Lee","Wenwen Dou",2
"William J. Tolone","Huikyo Lee",2
"Zheqian Chen","Huimin Zhang",2
"Huimin Zhang","Zhou Zhao",2
"Huiqi Hu","Jianhua Feng",2
"Xueping Weng","Huiqi Hu",2
"Hung Cao","Monica Wachowicz",2
"Hung Cao","Sangwhan Cha",2
"Hung Tran-The","Koji Zettsu",2
"Jason A. Payne","Huntley Parker",2
"Nancy W. Grady","Huntley Parker",2
"Huyen T. Le","Padmini Srinivasan",2
"Huyen T. Le","Zubair Shafiq",2
"Jimeng Sun","Hwanjo Yu",2
"Jingyun Choi","Hwanjo Yu",2
"Jinoh Oh","Hwanjo Yu",2
"Xiaoqian Jiang","Hwanjo Yu",4
"Yejin Kim","Hwanjo Yu",4
"Yosep Chong","Hwanjo Yu",2
"Hwanjun Song","Jae-Gil Lee 0001",2
"Hwanjun Song","Wook-Shin Han",2
"Sung Whan Jeon","Hye Jin Lee",2
"Hye Jin Lee","Sungzoon Cho",2
"Jhon Dela Cruz","Hyeonggi Hong",2
"Myeong Lee","Hyeonggi Hong",2
"Hyeonggi Hong","Richard Marciano",2
"Shiyun Chen","Hyeonggi Hong",2
"Yuheng Zhang","Hyeonggi Hong",2
"HyeongSik Kim","Kemafor Anyanwu",4
"HyeongSik Kim","Padmashree Ravindra",4
"Hyun-Chul Lee","Kwangsu Moon",2
"Hyun-Chul Lee","Tong-Il Jang",2
"Hyunjong Lee","Kwangseob Kim",2
"Hyunjong Lee","Sanghyuk Chun",2
"Hyunjong Lee","Youngin Jo",2
"Hyunsoo Kim","Ji Won Yoon",2
"Hyunsoo Kim","Young Bae Jeon",2
"I-Cheng Chang","Yudi Pratama Halim",2
"Kyungtae Kim","I Luk Kim",2
"I Luk Kim","Xiangyu Zhang 0001",2
"I Luk Kim","Yonghwi Kwon",2
"I Luk Kim","Yunhui Zheng",2
"I. Juga","I. Porras",2
"I. Juga","J. M. Sole",2
"I. Juga","J. Martinez",2
"I. Juga","Juha Pekka Kilpinen",2
"Kaisa Riikka Ylinen","I. Juga",2
"I. Juga","M. Navarro",2
"I. Juga","M. Weirathe",2
"I. Juga","P. Gamez",2
"I. Juga","P. Nurmi",2
"I. Juga","R. Yuste",2
"I. Juga","S. Castro",2
"I. Juga","T. Velin",2
"I. Juga","V. Moreno",2
"V. O'Brien","I. Juga",2
"I. Porras","J. M. Sole",2
"I. Porras","J. Martinez",2
"Juha Pekka Kilpinen","I. Porras",2
"Kaisa Riikka Ylinen","I. Porras",2
"I. Porras","M. Navarro",2
"I. Porras","M. Weirathe",2
"I. Porras","P. Gamez",2
"P. Nurmi","I. Porras",2
"I. Porras","R. Yuste",2
"I. Porras","S. Castro",2
"I. Porras","T. Velin",2
"I. Porras","V. Moreno",2
"V. O'Brien","I. Porras",2
"Jarana Manotumruksa","Iadh Ounis",4
"Iain James Marshall","James Thomas 0001",2
"Iain James Marshall","John Shawe-Taylor",2
"Peter B. Walker","Ian Davidson",2
"Zilong Bai","Ian Davidson",2
"Ian En-Hsu Yen","Inderjit S. Dhillon",2
"Ian En-Hsu Yen","Pradeep Ravikumar",2
"Ian En-Hsu Yen","Wei Dai 0003",2
"Ian En-Hsu Yen","Xiangru Huang",2
"Ian Fox","Jenna Wiens",2
"Ian Fox","Lynn Ang",2
"Ian Fox","Mamta Jaiswal",2
"Ian Fox","Rodica Pop-Busui",2
"Luca Giacomelli","Ian Horrocks",2
"Martin Ringsquandl","Ian Horrocks",2
"Mikhail Roshchin","Ian Horrocks",4
"Ognjen Savkovic","Ian Horrocks",4
"Ian Horrocks","Peer Kröger",2
"Rafael Peñaloza","Ian Horrocks",2
"Raffaello Lepratti","Ian Horrocks",2
"Sebastian Brandt 0001","Ian Horrocks",2
"Steffen Lamparter","Ian Horrocks",2
"Ian Horrocks","Thomas A. Runkler",2
"Le T. Nguyen","Ian Lane",2
"Ming Zeng","Ian Lane",2
"Ole J. Mengshoel","Ian Lane",2
"Tong Yu 0001","Ian Lane",2
"Xiao Wang","Ian Lane",2
"Maria Fasli","Ian Lewin",2
"Ian Stewart","Jacob Eisenstein",2
"Ian Stewart","Munmun De Choudhury",2
"Ian Stewart","Stevie Chancellor",2
"Ian Stewart","Svitlana Volkova",2
"John Brennan","Ibad Kureshi",2
"Stephen Bonner","Ibad Kureshi",2
"Ibrahim Kok","Mehmet Ulvi Simsek",2
"Ibrahim Kok","Suat Özdemir",2
"Ibrahim Y. Abualhaol","Rafael Falcon",2
"Ibrahim Y. Abualhaol","Rami S. Abielmona",2
"Kazuya Wada","Ichiro Fukiida",2
