"from","to","weight"
"Martin Ester","Can Wang 0001",6
"Pinggang Yu","Can Wang 0001",2
"Sheng Zhou","Can Wang 0001",4
"Weizhao Xian","Can Wang 0001",2
"Xin Shen","Can Wang 0001",2
"Xin Wang 0019","Can Wang 0001",2
"Yan Feng","Can Wang 0001",2
"Zhongyao Wang","Can Wang 0001",2
"Caner Gocmen","Ethan Fang",2
"Caner Gocmen","Kapil Goenka",2
"Martin Valdez-Vivas","Caner Gocmen",2
"Caner Gocmen","Sherry Chen",2
"Charlie K. Dagli","Cara Jones",2
"Lin Li","Cara Jones",2
"Matthew P. Daggett","Cara Jones",2
"Olga Simek","Cara Jones",2
"Isuf Deliu","Carl Leichter",2
"Carl Leichter","Katrin Franke",2
"Carl Yang","Jiawei Han 0001",2
"Carl Yang","Luo Jie",2
"Carl Yang","Xiaolin Shi",2
"Sahil M. Gandhi","Carlo Zaniolo",2
"Vahid Behzadan","Carlos Aguirre",2
"Carlos Aguirre","William H. Hsu",2
"Carlos Castillo 0001","Evimaria Terzi",2
"Carlos Castillo 0001","Jeremy Boy",2
"Carlos Castillo 0001","Kush R. Varshney",2
"Carlos Castillo 0001","Mauro Sozio",2
"Oana Balalau","Carlos Castillo 0001",2
"Carlos Castillo 0001","Stefano Leonardi",2
"Carlos Lucena","Donald D. Cowan",4
"Francisco J. P. Cunha","Carlos Lucena",2
"Lauro Caetano","Carlos Lucena",2
"Marx L. Viana","Carlos Lucena",2
"Nathalia Moraes do Nascimento","Carlos Lucena",4
"Paulo S. C. Alencar","Carlos Lucena",6
"Carmen Vaca","Edgar Izquierdo",2
"Carmen Vaca","Eduardo Cruz",2
"Fabricio Layedra","Carmen Vaca",2
"Carmen Vaca","Juan Carlos Bustamante 0003",2
"Leonardo Kuffo","Carmen Vaca",2
"Xavier Andrade","Carmen Vaca",2
"Chieh Wu","Carmen Velez Vega",2
"David R. Kaeli","Carmen Velez Vega",4
"Guangyu Li","Carmen Velez Vega",2
"Ingrid Y. Padilla","Carmen Velez Vega",4
"Jennifer G. Dy","Carmen Velez Vega",2
"John Meeker","Carmen Velez Vega",4
"José Cordero","Carmen Velez Vega",4
"Leiming Yu","Carmen Velez Vega",2
"Sheikh Mokhlesur Rahman","Carmen Velez Vega",2
"Shi Dong","Carmen Velez Vega",4
"Xiangyu Li","Carmen Velez Vega",2
"Carmen Velez Vega","Zaira Rosario",4
"Zlatan Feric","Carmen Velez Vega",4
"Michael Miller Yoder","Carolyn Penstein Rosé",2
"Qinlan Shen","Carolyn Penstein Rosé",2
"Yohan Jo","Carolyn Penstein Rosé",2
"Carson D. Sestili","Javier A. Vazquez-Trejo",2
"Carson D. Sestili","Matthew E. Gaston",2
"Ritwik Gupta","Carson D. Sestili",2
"Sebastian Trinks","Carsten Felden",2
"Casey Fiesler","Jed R. Brubaker",2
"Casey Fiesler","Jialun ""Aaron"" Jiang",2
"Casey Fiesler","Joshua McCann",2
"Casey Fiesler","Kyle Frye",2
"Casey Lorenzen","Jason King",2
"Casey Lorenzen","Rajeev Agrawal",2
"Christopher Homan","Catherine Cerulli",2
"Catherine Cerulli","Deepak Pandita",2
"Catherine Cerulli","Henry A. Kautz",2
"Linxiao Bai","Catherine Cerulli",2
"Melanie Funchess","Catherine Cerulli",2
"Catiuscia Melle","Giovanni Aloisio",2
"Italo Epicoco","Catiuscia Melle",2
"Marco Pulimeno","Catiuscia Melle",2
"Massimo Cafaro","Catiuscia Melle",2
"Xiao Zhou","Cecilia Mascolo",2
"Cecilia Mascolo","Zhongxiang Zhao",2
"Cengiz Pehlevan","Dmitri B. Chklovskii",2
"Victor Minden","Cengiz Pehlevan",2
"Chad Kenney","Joe Zuckerbraun",2
"Kevin H. Wilson","Chad Kenney",2
"R. Ali Vanderveld","Chad Kenney",2
"Chad Kenney","Rayid Ghani",2
"Chad Kenney","Sam Edelstein",2
"Syed Ali Asad Rizvi","Chad Kenney",2
"James Miller 0001","Chad Marston",2
"Chad Marston","Jean-François Puget",2
"Mona Nashaat","Chad Marston",2
"Shaikh Quader","Chad Marston",2
"Denise Lach","Chad Zanocco",2
"Chad Zanocco","Jonathan J. Halama",2
"Judith Bayard Cushing","Chad Zanocco",2
"Chae-Soo Kim","Seung-Beom Son",2
"Chaitanya Manapragada","Geoffrey I. Webb",2
"Chaitanya Manapragada","Mahsa Salehi",2
"Debmalya Panigrahi","Chaitanya Swamy",2
"Sreenivas Gollapudi","Chaitanya Swamy",2
"Debasish Chakroborti","Chanchal K. Roy",2
"Chanchal K. Roy","Kevin A. Schneider",2
"Manishankar Mondal","Chanchal K. Roy",2
"Guolei Yang","Chandan K. Reddy",2
"Jaegul Choo","Chandan K. Reddy",2
"Kyeongpil Kang","Chandan K. Reddy",2
"Nikhil Rao","Chandan K. Reddy",2
"Tian Shi","Chandan K. Reddy",2
"Vineeth Rakesh","Chandan K. Reddy",2
"Weicong Ding","Chandan K. Reddy",2
"Yifan Sun","Chandan K. Reddy",2
"Ying Cai","Chandan K. Reddy",2
"Chandra Mouli Madhav Kotteti","Lijun Qian",2
"Chandra Mouli Madhav Kotteti","Xishuang Dong",2
"Michael Nelson","Chandra N. Sekharan",2
"Sridhar Radhakrishnan","Chandra N. Sekharan",2
"Jaya Shankar Vuppalapati","Chandrasekar Vuppalapati",2
"Rajasekar Vuppalapati","Chandrasekar Vuppalapati",2
"Santosh Kedari","Chandrasekar Vuppalapati",2
"Sharat Kedari","Chandrasekar Vuppalapati",4
"Lei Zhang","Chang-Tien Lu",2
"Liang Zhao","Chang-Tien Lu",2
"Wenmo Kong","Chang-Tien Lu",2
"Xuchao Zhang","Chang-Tien Lu",2
"Zitong Sheng","Chang-Tien Lu",2
"Chang Xu 0002","Chao Xu 0006",2
"Chang Xu 0002","Dacheng Tao",2
"Chang Xu 0002","Jiayan Qiu",2
"Yunhe Wang","Chang Xu 0002",2
"Changchun Li","Chenliang Li",2
"Changchun Li","Jihong Ouyang",2
"Changchun Li","Jinjin Chi",2
"Ximing Li","Changchun Li",2
"Changying Du","Changde Du",2
"Changde Du","Chen Zhang",2
"Changde Du","Hao Wang",2
"Changde Du","Xingyu Xie",2
"Changgee Chang","Qi Long",2
"Wenli Sun","Changgee Chang",2
"Changgee Chang","Yize Zhao",2
"Fei Sun 0001","Changhua Pei",2
"Hanxiao Sun","Changhua Pei",2
"Peng Jiang 0003","Changhua Pei",2
"Changhua Pei","Wenwu Ou",2
"Changhua Pei","Xiaobo Wang",2
"Changji Shi","Curtis Wang",2
"Jinyun Yan","Changji Shi",2
"Changji Shi","P. J. Xiao",2
"Changji Shi","Rómer Rosales",2
"Changji Shi","Shaunak Chatterjee",2
"Changji Shi","Shipeng Yu",2
"Viral Gupta","Changji Shi",2
"Yan Gao","Changji Shi",2
"Changji Shi","Zhongen Tao",2
"Jianrong Tao","Changjie Fan",2
"Jiarong Xu","Changjie Fan",2
"Linxia Gong","Changjie Fan",2
"Yifu Li","Changjie Fan",2
"Changjie Fan","Zhou Zhao",2
"Jinlong Ji","Changqing Luo",2
"Changqing Luo","Pan Li 0001",2
"Changqing Luo","Weixian Liao",2
"Xuhui Chen","Changqing Luo",2
"Chen Zhang","Changying Du",4
"Changying Du","Hao Wang",2
"Changying Du","Hao Wang 0005",2
"Changying Du","Hongzhi Yin",2
"Changying Du","Xingyu Xie",2
"Yijun Wang","Changying Du",2
"Chanhee Woo","Sejoon Lim",2
"Yeongro Yun","Chanhee Woo",2
"Youngseok Park","Chanhee Woo",2
"Chantat Eksombatchai","Charles Sugnet",2
"Chantat Eksombatchai","Jerry Zitao Liu",2
"Chantat Eksombatchai","Jure Leskovec",2
"Chantat Eksombatchai","Mark Ulrich",2
"Chantat Eksombatchai","Pranav Jindal",2
"Chantat Eksombatchai","Rahul Sharma 0001",2
"Chantat Eksombatchai","Yuchen Liu",2
"Chanwit Kongthong","Jeedapa Kaiyasuan",2
"Kulsawasd Jitkajornwanich","Chanwit Kongthong",2
"Chanwit Kongthong","Nattaya Khongsoontornjaroen",2
"Chanwit Kongthong","Panu Srestasathiern",2
"Chanwit Kongthong","Peerapon Vateekul",2
"Chanwit Kongthong","Siam Lawawirojwong",2
"Chanwit Kongthong","Siwapon Srisonphan",2
"Dongsheng Li 0002","Chao Chen 0016",2
"Chao Chen 0016","Hansu Gu",2
"Chao Chen 0016","Li Shang",2
"Chao Chen 0016","Ning Gu",2
"Chao Chen 0016","Qin Lv",2
"Chao Chen 0016","Stephen M. Chu",2
"Chao Chen 0016","Tun Lu",2
"Chao Gao","Furqan Baig",2
"Chao Gao","Fusheng Wang 0001",2
"Chao Gao","Hoang Vo",2
"Chao Gao","Yangyang Zhu",2
"Chuxu Zhang","Chao Huang 0001",2
"Chao Huang 0001","Junbo Zhang",2
"Chao Huang 0001","Louis Faust",2
"Chao Huang 0001","Lu Yu 0006",2
"Chao Huang 0001","Nitesh V. Chawla",6
"Xian Wu","Chao Huang 0001",2
"Chao Huang 0001","Xiangliang Zhang 0001",2
"Chao Huang 0001","Yu Zheng",2
"Yuxiao Dong","Chao Huang 0001",2
"Chao Jiang","Dejing Dou",2
"Chao Jiang","Pengwei Wang",2
"Chao Jiang","Ruoming Jin",2
"Yang Zhou 0001","Chao Jiang",2
"Jie Bao 0003","Chao Tian",2
"Ruiyuan Li","Chao Tian",2
"Sijie Ruan","Chao Tian",2
"Tianfu He","Chao Tian",2
"Yanhua Li","Chao Tian",2
"Chao Tian","Yu Zheng 0004",2
"Chao Wang 0086","Enhong Chen",2
"Le Wu","Chao Wang 0086",2
"Chao Wang 0086","Qi Liu 0003",2
"Runlong Yu","Chao Wang 0086",2
"Yunzhou Zhang","Chao Wang 0086",2
"Yuyang Ye","Chao Wang 0086",2
"Chao Wu 0001","Douglas McIlwraith",2
"Chao Wu 0001","Fei Wu",2
"Jingqing Zhang","Chao Wu 0001",2
"Chao Wu 0001","Shengwen Yang",2
"Chao Wu 0001","Tong Chen 0006",2
"Chao Wu 0001","Yike Guo",2
"Chao Xu 0006","Dacheng Tao",2
"Jiayan Qiu","Chao Xu 0006",2
"Yunhe Wang","Chao Xu 0006",2
"Chao Zhang 0014","Chin-Yew Lin",2
"Chao Zhang 0014","Depeng Jin",2
"Dongming Lei","Chao Zhang 0014",2
"Chao Zhang 0014","Fanchao Meng",2
"Fang Guo","Chao Zhang 0014",2
"Chao Zhang 0014","Fangbo Tao",2
"Chao Zhang 0014","Funing Sun",2
"Chao Zhang 0014","Heng Ji",2
"Jiaming Shen","Chao Zhang 0014",6
"Chao Zhang 0014","Jiawei Han 0001",10
"Jie Feng 0002","Chao Zhang 0014",2
"Chao Zhang 0014","Lifu Huang",2
"Chao Zhang 0014","Meng Jiang 0001",2
"Chao Zhang 0014","Michelle T. Vanni",2
"Chao Zhang 0014","Michelle Vanni",2
"Qi Zhu 0008","Chao Zhang 0014",2
"Quan Yuan 0001","Chao Zhang 0014",2
"Wenqi He","Chao Zhang 0014",2
"Xiang Ren 0001","Chao Zhang 0014",4
"Chao Zhang 0014","Xinhe Geng",2
"Chao Zhang 0014","Xiusi Chen",2
"Yong Li 0008","Chao Zhang 0014",2
"Yu Meng 0001","Chao Zhang 0014",2
"Yu Shi","Chao Zhang 0014",2
"Zeqiu Wu","Chao Zhang 0014",2
"Chaobo Shen","Jiaying Xu",2
"Chaobo Shen","Jing Xiao 0006",2
"Kun Su","Chaobo Shen",2
"Li Qi","Chaobo Shen",2
"Chaobo Shen","Liang Xu",2
"Lin Yang","Chaobo Shen",2
"Chaobo Shen","Mei Han",2
"Qin Li","Chaobo Shen",2
"Shaofeng Lu","Chaobo Shen",2
"Wenge Tang","Chaobo Shen",2
"Xian Li","Chaobo Shen",2
"Xianxian Chen","Chaobo Shen",2
"Xiaowen Ruan","Chaobo Shen",2
"Yu Xia","Chaobo Shen",2
"Yu Xiong","Chaobo Shen",2
"Chaochao Chen 0001","Jun Zhou 0011",4
"Chaochao Chen 0001","Le Song",2
"Chaochao Chen 0001","Longfei Li",2
"Chaochao Chen 0001","Peilin Zhao",2
"Chaochao Chen 0001","Xiaolong Li 0005",4
"Chaochao Chen 0001","Xinxing Yang",2
"Ziqi Liu","Chaochao Chen 0001",4
"Chaomin Shen","Chenxiao Zhao",2
"Chaomin Shen","Guixu Zhang",2
"Chaomin Shen","Mixue Yu",2
"Chaomin Shen","Yaxin Peng",2
"Chaoqi Yang","Guihai Chen",2
"Chaoqi Yang","Hengrui Zhang",2
"Chaoqi Yang","Paul Weng",2
"Qitian Wu","Chaoqi Yang",2
"Chaoqi Yang","Xiaofeng Gao",2
"Chaoqun Hong","Liang Chen",2
"Weipeng Wu","Chaoqun Hong",2
"Chaoqun Hong","Yong Xie",2
"Chaoyue Niu","Fan Wu 0006",2
"Chaoyue Niu","Guihai Chen",2
"Chaoyue Niu","Shaojie Tang",2
"Chaoyue Niu","Xiaofeng Gao",2
"Chaoyue Niu","Zhenzhe Zheng",2
"Chaozhuo Li","Lei Zheng 0001",2
"MingJie Tang","Chaozhuo Li",2
"Chaozhuo Li","Philip S. Yu",2
"Chaozhuo Li","Ruifeng Zheng",2
"Chaozhuo Li","Senzhang Wang",2
"Chaozhuo Li","Weichen Xu",2
"Chaozhuo Li","Weiqing Yang",2
"Chaozhuo Li","Xiaoming Zhang 0001",2
"Yanbo Liang","Chaozhuo Li",4
"Yongyang Yu","Chaozhuo Li",2
"Chaozhuo Li","Zhoujun Li",2
"Char Sample","Connie Justice",2
"Char Sample","Emily Darraj",2
"Charalampos Chelmis","Daphney-Stavroula Zois",2
"Yasitha Warahena Liyanage","Charalampos Chelmis",2
"Christopher Musco","Charalampos E. Tsourakakis",2
"David C. Parkes","Charalampos E. Tsourakakis",2
"Jon M. Kleinberg","Charalampos E. Tsourakakis",2
"Rediet Abebe","Charalampos E. Tsourakakis",2
"Charalampos Mavroforakis","Evimaria Terzi",2
"Sofia Maria Nikolakaki","Charalampos Mavroforakis",2
"Charbel El Kaed","François Delpech",2
"Charbel El Kaed","John Brodeur",2
"Charbel El Kaed","Victor Danilchenko",2
"Charles Chen","Eunyee Koh",2
"Charles Chen","Hung Bui",2
"Charles Chen","Razvan C. Bunescu",2
"Charles Chen","Ryan A. Rossi",2
"Charles Chen","Sungchul Kim",2
"Edward Raff","Charles Nicholas",2
"Jared Sylvester","Charles Nicholas",2
"Garrett B. Goh","Charles Siegel",2
"Charles Siegel","Nathan Oken Hodas",2
"Jerry Zitao Liu","Charles Sugnet",2
"Charles Sugnet","Jure Leskovec",2
"Charles Sugnet","Mark Ulrich",2
"Pranav Jindal","Charles Sugnet",2
"Rahul Sharma 0001","Charles Sugnet",2
"Yuchen Liu","Charles Sugnet",2
"Charles Sutton","James Geddes",2
"Charles Sutton","Rich Caruana",2
"Charles Sutton","Timothy Hobson",2
"Lin Li","Charlie K. Dagli",2
"Matthew P. Daggett","Charlie K. Dagli",2
"Olga Simek","Charlie K. Dagli",2
"Cheng Zheng","Charu C. Aggarwal",2
"Charu C. Aggarwal","Dongjin Song",2
"Fangli Xu","Charu C. Aggarwal",2
"Charu C. Aggarwal","Haifeng Chen",4
"Ian En-Hsu Yen","Charu C. Aggarwal",2
"Jiawei Zhang 0001","Charu C. Aggarwal",2
"Charu C. Aggarwal","Jiliang Tang",2
"Charu C. Aggarwal","Kai Zhang 0001",2
"Lingfei Wu","Charu C. Aggarwal",2
"Pengfei Wang 0008","Charu C. Aggarwal",2
"Pengyang Wang","Charu C. Aggarwal",2
"Pin-Yu Chen","Charu C. Aggarwal",2
"Tyler Derr","Charu C. Aggarwal",2
"Wei Cheng 0002","Charu C. Aggarwal",4
"Charu C. Aggarwal","Wei Wang 0010",4
"Wenchao Yu","Charu C. Aggarwal",4
"Yanjie Fu","Charu C. Aggarwal",2
"Yinglong Xia","Charu C. Aggarwal",2
"Yu Zheng","Charu C. Aggarwal",2
"Chase Geigle","Hari Sundaram",2
"Himel Dev","Chase Geigle",2
"Chase Geigle","Jiahui Zheng",2
"Chase Geigle","Qingtao Hu",2
"Chen-Hung Wu","Frank Yang",2
"Jieying Chen","Chen-Hung Wu",2
"Julian Qian","Chen-Hung Wu",2
"Chen-Hung Wu","Li Zhang",2
"Peng Ye","Chen-Hung Wu",2
"Chen-Hung Wu","Spencer De Mars",2
"Chen-Hung Wu","Yitong Zhou",2
"Chen Avin","David Peleg",2
"Chen Avin","Pierre Fraigniaud",2
"Chen Avin","Zvi Lotker",2
"Chen Cai","Fang Chen 0001",2
"Jie Xu 0008","Chen Cai",2
"Weihong Wang","Chen Cai",2
"Yang Wang 0002","Chen Cai",2
"Weijie Zhu","Chen Chen 0017",2
"Chen Chen 0017","Xiaoyang Wang 0002",2
"Chen Chen 0017","Xuemin Lin 0001",2
"Chen Chen 0022","Hanghang Tong",2
"Chen Chen 0022","Lei Ying",2
"Chen Chen 0022","Ruiyue Peng",2
"Chen Chu","Chuanren Liu",2
"Chen Chu","Fengchao Peng",2
"Chen Chu","Jingren Zhou",2
"Chen Chu","Qiong Luo 0001",2
"Chen Chu","Remo Rohs",2
"Chen Chu","Zhao Li",2
"Tzu-Heng Lin","Chen Gao",2
"Chen Gao","Yong Li 0008",2
"De-Yu Chen","Chen Li 0001",2
"Jianfeng Jia","Chen Li 0001",2
"Johannes Meyer","Chen Li 0001",2
"Michael An","Chen Li 0001",2
"Niklas Stoehr","Chen Li 0001",2
"Qiushi Bai","Chen Li 0001",2
"Simon Su","Chen Li 0001",2
"Taewoo Kim 0001","Chen Li 0001",4
"Te-Yu Chen","Chen Li 0001",2
"Vincent Perry","Chen Li 0001",2
"Volker Markl","Chen Li 0001",2
"Chen Li 0027","Mahboob Qaosar",2
"Chen Li 0027","Minjia He",2
"Chen Li 0027","Saleh Ahmed",2
"Chen Li 0027","Yasuhiko Morimoto",2
"Ke Wang 0001","Chen Lin",2
"Chen Lin","Weipeng Lin",2
"Zhilin Zhang","Chen Lin",2
"Cheng Cao","Chen Luo",2
"Chen Luo","Haifeng Chen",2
"James Caverlee","Chen Luo",2
"Chen Luo","Jieping Ye",2
"Lu-An Tang","Chen Luo",4
"Zhengzhang Chen","Chen Luo",4
"Chen Luo","Zhichun Li",4
"Chen Ma","Qinglong Wang",2
"Chen Ma","Xue Liu 0001",2
"Chen Ma","Yingxue Zhang",2
"Huijun Wu 0001","Chen Wang 0008",2
"Chen Wang 0008","Jie Yin",2
"Chen Wang 0008","Kai Lu",2
"Chen Wang 0008","Liming Zhu",2
"Chen Yang 0009","Xiaofeng Meng 0001",2
"Chen Yang 0009","Zhihui Du",2
"Chen Zhang","Hao Wang",2
"Chen Zhang","Hao Wang 0005",2
"Chen Zhang","Hongzhi Yin",2
"Xingyu Xie","Chen Zhang",2
"Chen Zhang","Yijun Wang",2
"Shuto Kawabata","Chen Zhao",2
"Chen Zhao","Takehito Utsuro",2
"Chen Zhao","Wenbin Niu",2
"Chen Zhao","Yasuhide Kawada",2
"Yohei Ohkawa","Chen Zhao",2
"Chen Zhao","Youchao Lin",2
"Chen Zheng","Hainan Ye",2
"Chen Zheng","Jianfeng Zhan",2
"Chen Zheng","Lei Wang 0004",2
"Chen Zheng","Lixin Zhang 0002",2
"Chen Zheng","Sally A. McKee",2
"Cheng-Te Li","Jun Pang 0001",2
"Mathias Humbert","Cheng-Te Li",2
"Cheng-Te Li","Michael Backes 0001",2
"Tahleen A. Rahman","Cheng-Te Li",2
"Yang Zhang 0016","Cheng-Te Li",2
"Cheng Cao","James Caverlee",2
"Cheng Cao","Kai Zhang 0001",2
"Cheng Cao","Lu-An Tang",4
"Cheng Cao","Wei Cheng 0002",2
"Ying Lin","Cheng Cao",2
"Cheng Cao","Zhengzhang Chen",4
"Cheng Cao","Zhichun Li",4
"Cheng Deng","Heng Huang",2
"Jie Xu 0012","Cheng Deng",2
"Lei Luo 0001","Cheng Deng",2
"Cheng Li 0012","Fei Wu 0001",2
"Cheng Li 0012","Marc Najork",2
"Cheng Li 0012","Michael Bendersky",2
"Cheng Li 0012","Nadav Golbandi",2
"Cheng Li 0012","Qiaozhu Mei",4
"Cheng Li 0012","Xiaoxiao Guo",2
"Xuanhui Wang","Cheng Li 0012",2
"Yunhao Jiao","Cheng Li 0012",2
"Jiaxin Mao","Cheng Luo 0001",2
"Mengyang Liu","Cheng Luo 0001",2
"Cheng Luo 0001","Min Zhang 0006",2
"Cheng Luo 0001","Shaoping Ma",2
"Yiqun Liu 0001","Cheng Luo 0001",2
"Kui Zhao","Cheng Yang",2
"Yuechuan Li","Cheng Yang",2
"Zhaoqian Shuai","Cheng Yang",2
"Cheng Zheng","Dongjin Song",2
"Cheng Zheng","Haifeng Chen",2
"Cheng Zheng","Wei Cheng 0002",2
"Cheng Zheng","Wei Wang 0010",2
"Wenchao Yu","Cheng Zheng",2
"Chi-Yu Liu","Chengbin Jia",2
"Ke-Jia Chen","Chengbin Jia",2
"Shuting Guo","Chengbin Jia",2
"Yanwen Qu","Chengbin Jia",2
"Zheng Liu 0001","Chengbin Jia",2
"Chengcheng Shao","Filippo Menczer",2
"Chengcheng Shao","Giovanni Luca Ciampaglia",2
"Pik-Mai Hui","Chengcheng Shao",2
"Chengfei Liu","Feng Zhu",2
"Jiajie Xu 0001","Chengfei Liu",2
"Jing Zhao","Chengfei Liu",2
"Pengpeng Zhao","Chengfei Liu",2
"Rui Zhou 0001","Chengfei Liu",2
"Farahnaz Akrami","Chengkai Li",2
"Lingbing Guo","Chengkai Li",2
"Wei Hu","Chengkai Li",2
"Chenglin Miao","Jing Gao 0004",4
"Chenglin Miao","Kui Ren 0001",2
"Chenglin Miao","Lu Su",6
"Mengdi Huai","Chenglin Miao",4
"Chenglin Miao","Qi Li 0012",4
"Chenglin Miao","Qiuling Suo",2
"Chenglin Miao","Wenjun Jiang",2
"Yaliang Li","Chenglin Miao",4
"Chenglin Miao","Zhan Qin",2
"Di Niu","Chenglin Wu",2
"Dong Liu","Chenglin Wu",2
"Fred X. Han","Chenglin Wu",2
"Haolan Chen","Chenglin Wu",2
"Kunfeng Lai","Chenglin Wu",2
"Chenglin Wu","Yu Xu",2
"Guorui Zhou","Chengru Song",2
"Chengru Song","Han Li",4
"Chengru Song","Han Zhu",2
"Chengru Song","Jun Wang 0012",2
"Junqi Jin","Chengru Song",4
"Chengru Song","Kun Gai",4
"Chengru Song","Weinan Zhang 0001",2
"Chengru Song","Xiao Ma",2
"Xiaoqiang Zhu","Chengru Song",2
"Chengru Song","Yanghui Yan",2
"Chengru Song","Ying Fan",2
"Chengxi Ye","Chinmaya Devaraj",2
"Chengxi Ye","Cornelia Fermüller",2
"Chengxi Ye","Michael Maynord",2
"Chengxi Ye","Yiannis Aloimonos",2
"Chengxi Zang","Peng Cui 0001",2
"Chengxi Zang","Wenwu Zhu 0001",2
"Dolores Albarracin","ChengXiang Zhai",2
"Kathleen A. Brady","ChengXiang Zhai",2
"Liangda Li","ChengXiang Zhai",2
"Lyle Ungar","ChengXiang Zhai",2
"Man-pui Sally Chan","ChengXiang Zhai",2
"Nupoor Gandhi","ChengXiang Zhai",2
"Chengxiang Zhai","Qiaozhu Mei",2
"Shan Jiang","Chengxiang Zhai",2
"Shubhra Kanti Karmaker Santu","ChengXiang Zhai",2
"Sophie Lohmann","ChengXiang Zhai",2
"Travis Sanchez","ChengXiang Zhai",2
"Yi Chang 0001","ChengXiang Zhai",2
"Chengyao Chen","Ke Zhang",2
"Chengyao Chen","Wenjie Li 0002",4
"Chengyao Chen","Yu Lei 0004",2
"Zhitao Wang","Chengyao Chen",4
"Chenhao Tan","Fei Wu 0001",2
"Chenhao Tan","Hao Peng",2
"Chenhao Tan","Noah A. Smith",2
"Chenhao Tan","Yafeng Li",2
"Yang Yang 0009","Chenhao Tan",2
"Chenhao Tan","Yueting Zhuang",2
"Zongtao Liu","Chenhao Tan",2
"Jiaqing Liang","Chenhao Xie 0002",2
"Lihan Chen","Chenhao Xie 0002",2
"Chenhao Xie 0002","Yanghua Xiao",2
"Chenjuan Guo","Christian S. Jensen",2
"Darius-Valer Micu","Chenjuan Guo",2
"Gabriel-Marcel Muresan","Chenjuan Guo",2
"Razvan-Gabriel Cirstea","Chenjuan Guo",2
"Tung Kieu","Chenjuan Guo",2
"Cong Quan","Chenliang Li",2
"Chenliang Li","Donghong Ji",2
"Jihong Ouyang","Chenliang Li",2
"Jinjin Chi","Chenliang Li",2
"Libing Wu","Chenliang Li",2
"Ximing Li","Chenliang Li",2
"Chenwei Ran","Jianyong Wang 0001",2
"Chenwei Ran","Wei Shen 0004",2
"Jiawei Zhang 0001","Chenwei Zhang",2
"Chenwei Zhang","Lixin Cui",2
"Chenwei Zhang","Lu Bai 0001",2
"Chenwei Zhang","Nan Du",2
"Chenwei Zhang","Philip S. Yu",8
"Shaika Chowdhury","Chenwei Zhang",2
"Chenwei Zhang","Shen Wang 0005",2
"Chenwei Zhang","Wei Fan 0001",2
"Chenwei Zhang","Yaliang Li",2
"Ye Liu 0006","Chenwei Zhang",2
"Yue Wang 0014","Chenwei Zhang",2
"Chenxiao Jin","Juan Qin",2
"Chenxiao Jin","Wei Qi",2
"Chenxiao Wang","Laurent d'Orazio",2
"Chenxiao Wang","Le Gruenwald",2
"Chenxiao Wang","Zach Arani",2
"Chenxiao Zhao","Guixu Zhang",2
"Mixue Yu","Chenxiao Zhao",2
"Chenxiao Zhao","Yaxin Peng",2
"Chenyan Xiong","Maosong Sun",2
"Chenyan Xiong","Zhiyuan Liu 0001",2
"Chenyi Zhuang","Qiang Ma 0001",2
"Ming Ding","Chenyue Lu",2
"Shichao Kan","Chenyue Lu",2
"Shifeng Zhang","Chenyue Lu",2
"Yanbo J. Wang","Chenyue Lu",2
"Chi Zhang","Chetan Gupta 0001",2
"Karan Aggarwal","Chetan Gupta 0001",2
"Kosta Ristovski","Chetan Gupta 0001",2
"Onur Atan","Chetan Gupta 0001",2
"Chhaya Choudhary","Martine De Cock",2
"Raaghavi Sivaguru","Chhaya Choudhary",2
"Chhaya Choudhary","Vadym Tymchenko",2
"Huaming Chen","Chi-Hung Chi",2
"Jun Shen 0001","Chi-Hung Chi",2
"Lei Wang 0001","Chi-Hung Chi",2
"Jun-Yong Jeong","Chi-Hyuck Jun",2
"Chi-Te Wang","Feng-Chuan Lin",2
"Ji-Ying Chen","Chi-Te Wang",2
"Chi-Te Wang","Shih-Hau Fang",2
"Xiao-Tong Yu","Chi-Te Wang",2
"Yi-Te Hsu","Chi-Te Wang",2
"Zhezhuang Xu","Chi-Te Wang",2
"Zong-Ying Chuang","Chi-Te Wang",2
"Ke-Jia Chen","Chi-Yu Liu",2
"Shuting Guo","Chi-Yu Liu",2
"Yanwen Qu","Chi-Yu Liu",2
"Zheng Liu 0001","Chi-Yu Liu",2
"Hsiao-Wei Hu","Chi-Yuan Peng",2
"Yuan-Kuang Tsay","Chi-Yuan Peng",2
"Chi Wang 0001","Kaushik Chakrabarti",2
"Haonan Fan","Chi Zhang",2
"Jin Zheng","Chi Zhang",2
"Karan Aggarwal","Chi Zhang",2
"Chi Zhang","Kosta Ristovski",2
"Onur Atan","Chi Zhang",2
"Yugui Zhang","Chi Zhang",2
"Chia-An Yu","Ching-Lun Tai",2
"Chia-An Yu","Tak-Shing Chan",2
"Chia-An Yu","Yi-Hsuan Yang",2
"Chia-Che Li","Jerry Chun-Wei Lin",2
"Chia-Che Li","Shyue-Liang Wang",2
"Tzung-Pei Hong","Chia-Che Li",2
"Chia-Ping Tsai","Hung-Chang Hsiao",2
"Chia-Ping Tsai","Michael Hsu",2
"Chia-Ping Tsai","Yu-Chang Chao",2
"Chiara Pastrello","Christos Faloutsos",2
"Chiara Pastrello","Igor Jurisica",2
"Chiara Pastrello","Max Kotlyar",2
"Serene W. H. Wong","Chiara Pastrello",2
"Chieh Wu","David R. Kaeli",2
