"from","to","weight"
"Yujun Yan","Jiong Zhu",2
"Jionghao Lin","Sharon L. Oviatt",2
"Jionghao Lin","Shirui Pan",2
"Shuni Gao","Jipeng Liu",2
"Jipeng Liu","Xiaoguang Liu 0001",2
"Qi Dong","Jiping Zheng 0001",2
"Jiquan Shen","Ping Zhong",2
"Qun Chen 0001","Jiquan Shen",2
"Jiquan Shen","Xin Liu",2
"Jiquan Shen","Yanyan Wang",2
"Jiquan Shen","Zhanhuai Li",2
"Jiquan Shen","Zhaoqiang Chen",2
"Jishang Wei","Qinghua Zheng",2
"Jishang Wei","Sirui Chen",2
"Jishang Wei","Xianli Zhang",2
"Xiaoyu Li","Jishang Wei",2
"Kholoud Khalil Aldous","Jisun An",2
"Jisun An","Oliver Posegga",2
"Jitendra Kumar 0001","Joseph V. Olatt",2
"Jitendra Kumar 0001","Kavya Guntupally",4
"Jitendra Kumar 0001","Michael C. Crow",2
"Jitendra Kumar 0001","Michael Giansiracusa",2
"Jitendra Kumar 0001","Ranjeet Devarakonda",4
"Jitendra Kumar 0001","Zach Price",2
"Jithin Vachery","Sayan Ranu",2
"Jiun-Long Huang","Philip S. Yu",2
"Jiun-Long Huang","Wang-Chien Lee",2
"Jixue Li","Jiuyong Li",2
"Jixue Liu","Jiuyong Li",2
"Jiuyong Li","Lin Liu 0003",4
"Md. Zahidul Islam","Jiuyong Li",2
"Selasi Kwashie","Jiuyong Li",2
"Jiuyong Li","Wei Kang 0004",4
"Jiwan Lee","Woo-Chan Kim",2
"Lin Liu 0003","Jixue Li",2
"Selasi Kwashie","Jixue Li",2
"Jixue Liu","Lin Liu 0003",2
"Md. Zahidul Islam","Jixue Liu",2
"Jixue Liu","Wei Kang 0004",2
"Wei Kang 0004","Jixue Li",2
"Lin Meng","Jiyang Bai",2
"Jiying Li","Xuequn Shang",2
"Jiyuan Chen","Wenting Shi",2
"Junyu Lin","Jizhong Han",2
"Longtao Huang","Jizhong Han",2
"Jizhong Han","Songlin Hu",2
"Ting Ma","Jizhong Han",2
"Miao Fan","Jizhou Huang",4
"Jizhou Huang","Ping Li 0001",2
"Jizhou Huang","Ying Li",4
"Yuxin Wen","Jizhou Huang",2
"Joe DeBlasio","Kurt Thomas",2
"Joe DeBlasio","Stefan Savage",2
"Joel-David J. J. Wong","Kyong Jin Shim",2
"Joel-David J. J. Wong","Sean S. W. Kwek",2
"Joel-David J. J. Wong","Zi Y. Lim",2
"Joel H. Saltz","Junghoon Chae",2
"Joel H. Saltz","Le Hou",2
"Robert M. Patton","Joel H. Saltz",2
"Joel H. Saltz","Seung-Hwan Lim",2
"Shahira Abousamra","Joel H. Saltz",2
"Joel H. Saltz","Steven R. Young",2
"Joel H. Saltz","Thomas E. Potok",2
"Joel Kupersmith","Joseph L. Goulet",2
"Joel Kupersmith","Marc R. Blackman",2
"Joel Kupersmith","Nawar M. Shaar",2
"Qing Zeng-Treitler","Joel Kupersmith",2
"Terri Elizabeth Workman","Joel Kupersmith",2
"YiJun Shao","Joel Kupersmith",2
"Joel Mackenzie","Kshitiz Gupta",2
"Joel Mackenzie","Milad Shokouhi",2
"Kelly A. Pierce","Joel Meyer",2
"Natalia Ruiz-Juri","Joel Meyer",2
"Ruizhu Huang","Joel Meyer",2
"Weijia Xu","Joel Meyer",2
"Junxian Song","Joel Wei En Tay",2
"Rong Wen","Joel Wei En Tay",2
"Lin Zhu","Joey Bai",2
"Mikhail Obukhov","Joey Bai",2
"Joey Bai","Qi He",2
"Joey Bai","Shiqi Wu",2
"Xiao Yan","Joey Bai",2
"Johan Fernquist","Lisa Kaati",4
"Nazar Akrami","Johan Fernquist",4
"Johan Fernquist","Oskar Lindholm",2
"Johan Fernquist","Tim Isbister",2
"Kristen M. Altenburger","Johan Ugander",2
"Rahul M. Makhijani","Johan Ugander",2
"Yatong Chen","Johan Ugander",2
"Oksana Yakhnenko","Johann Hibschman",2
"Pablo Barrio 0002","Johann Hibschman",2
"Kokil Jaidka","Johannes C. Eichstaedt",2
"Johannes C. Eichstaedt","Lyle H. Ungar",4
"Sharath Chandra Guntuku","Johannes C. Eichstaedt",4
"Johannes Luong","Wolfgang Lehner",4
"Wei Meng 0001","John A. Copeland",2
"Sinisa Djurovic","John A. Keane",2
"Mohammadhossein Toutiaee","John A. Miller",2
"Nicholas Klepp","John A. Miller",2
"Niki Trigoni","John A. Stankovic",2
"Xuan Kan","John A. Stankovic",2
"John Boaz Lee","Ryan A. Rossi",2
"John Boaz Lee","Sungchul Kim",2
"John Boaz Lee","Xiangnan Kong",2
"Philip T. G. Jackson","John Brennan",2
"Stephen Bonner","John Brennan",2
"Pinghui Wang","John C. S. Lui",2
"Qiaozhu Zhai","John C. S. Lui",2
"John C. S. Lui","Xiaohong Guan",2
"Yiyan Qi","John C. S. Lui",2
"Yuanming Zhang","John C. S. Lui",2
"John Gounley","M. Todd Young",2
"John Lu","Mohammad Al Hasan",2
"John Lu","Ritika Pandey",2
"John Lu","Sumati Sridhar",2
"John Morales","Natalie Nuno",2
"Sara Evensen","John Morales",2
"Vivian Li","John Morales",2
"John Morales","Wang-Chiew Tan",2
"John Morales","Xiaolan Wang 0001",2
"Yuliang Li 0001","John Morales",2
"John O'Donovan","Sibel Adali",2
"John Paden","Lora Koenig",2
"John Paden","Lynn Montgomery",2
"Maryam Rahnemoonfar","John Paden",2
"Masoud Yari","John Paden",2
"John Peter Campbell","Michael F. Chiang",2
"Peng Tian","John Peter Campbell",2
"John Peter Campbell","Stratis Ioannidis",2
"Susan Ostmo","John Peter Campbell",2
"Yuan Guo","John Peter Campbell",2
"John Pomerat","Rituparna Datta",2
"Leandro Marín","John R. Farserotu",2
"Ryan Bogutz","John S. Heidemann",2
"Yuri Pradkin","John S. Heidemann",2
"John Shehan","Kurt Thomas",2
"Lindsey Olson","John Shehan",2
"John Shehan","Madhukar Thakur",2
"Michelle DeLaune","John Shehan",2
"Nick Hsu","John Shehan",2
"John Shehan","Travis Bright",2
"Koustuv Saha","John Torous",2
"John Torous","Munmun De Choudhury",2
"Matthias R. Brust","Johnatan E. Pecero",2
"Natalia Cassagnes","Johnatan E. Pecero",2
"Johnatan E. Pecero","Pascal Bouvry",2
"Saharnaz E. Dilmaghani","Johnatan E. Pecero",2
"Johnnatan Messias","Jussara M. Almeida",4
"Johnnatan Messias","Kiran Garimella",2
"Johnnatan Messias","Marisa Vasconcelos",2
"Philipe F. Melo","Johnnatan Messias",4
"Ngan Nguyen","Jon Hass",2
"Jon Hass","Tommy Dang",2
"Vung Pham","Jon Hass",2
"Jon Hass","Yong Chen",2
"Jon Reginbald Ivarsson","Vladimir Vlassov",2
"Zainab Abbas","Jon Reginbald Ivarsson",2
"Jonathan Peck","Martine De Cock",2
"Sashikanth Gurram","Jonathan T. Apple",2
"Vijayaraghavan Sivaraman","Jonathan T. Apple",2
"Leila Zia","Jonathan T. Morgan",2
"Miriam Redi","Jonathan T. Morgan",2
"Ramtin Yazdanian","Jonathan T. Morgan",2
"Jonathan T. Morgan","Robert West 0001",2
"Jonathan W. Boardman","Ying Xie",2
"Won-Seok Hwang","Jonguk Kim",2
"Seunghyeon Kim","Jongwuk Lee",2
"Minh Hieu Nguyen","Joon Heo",2
"Sanghyun Yoon","Joon Heo",2
"Sangyoon Park","Joon Heo",2
"Yoga Yustiawan","Joonho Kwon",2
"Seong Jae Hwang","Joonseok Lee",2
"Joonseok Lee","Zheng Xu",2
"Maartje Corstjens","Joost Bosman 0001",2
"Marzieh Bakhshandeh","Joost Bosman 0001",2
"Pinar Kahraman","Joost Bosman 0001",2
"Sanjay Kumar","Joost van Dijk",2
"Joost van Dijk","Timo Hämäläinen 0002",2
"Peter Brusilovsky","Jordan Barria-Pineda",2
"Xi Liu 0011","Jordan Barria-Pineda",2
"Xidao Wen","Jordan Barria-Pineda",2
"Yu-Ru Lin","Jordan Barria-Pineda",2
"Jordan Hosier","Neil Milstead",2
"Jordan Hosier","Vijay K. Gurbani",2
"Pol Santamaria","Jordi Torres",2
"Raül Sirvent","Jordi Torres",2
"Yolanda Becerra","Jordi Torres",2
"Maurício O. Tsugawa","José A. B. Fortes",2
"Laurence Yang","José Bento 0001",2
"Michael A. Saunders","José Bento 0001",2
"Jose L. Segovia-Juarez","Miguel Mejia-Puma",2
"Jose L. Segovia-Juarez","Silvano Colombano",2
"Jose Stovall","Mina Sartipi",4
"Shaolun Zhang","Jose Terrero",2
"Jose Terrero","Sheng Li 0001",2
"Jose Terrero","Ying Mao",2
"Yuqi Fu","Jose Terrero",2
"Mayanka Chandra Shekar","Joseph A. Cottam",2
"Joseph L. Goulet","Marc R. Blackman",2
"Joseph L. Goulet","Nawar M. Shaar",2
"Qing Zeng-Treitler","Joseph L. Goulet",2
"Terri Elizabeth Workman","Joseph L. Goulet",2
"YiJun Shao","Joseph L. Goulet",2
"Joseph M. Cauthen","Marco A. Mercado Espinoza",2
"Joseph M. Cauthen","Meetkumar J. Patel",2
"Joseph M. Cauthen","Mohammad I Husain",2
"Joseph M. Cauthen","Tejas Gandre",2
"Yan Huang","Joseph McGlynn",2
"Yang Zhou","Joseph McGlynn",2
"Joseph Sebastian","Thilanka Munasinghe",2
"Kavya Guntupally","Joseph V. Olatt",2
"Michael C. Crow","Joseph V. Olatt",2
"Michael Giansiracusa","Joseph V. Olatt",2
"Ranjeet Devarakonda","Joseph V. Olatt",2
"Joseph V. Olatt","Zach Price",2
"Justin Gambone","Joseph Vinciquerra",2
"Kareem S. Aggour","Joseph Vinciquerra",2
"Laura Dial","Joseph Vinciquerra",2
"Paul Cuddihy","Joseph Vinciquerra",2
"Timothy Hanlon","Joseph Vinciquerra",2
"Vijay S. Kumar","Joseph Vinciquerra",2
"Vipul Gupta","Joseph Vinciquerra",2
"Ramya Korlakai Vinayak","Joshua Blumenstock",2
"Joshua Blumenstock","Sham M. Kakade",2
"Joshua Mason","Manos Antonakakis",2
"Joshua Mason","Michael Bailey",2
"Joshua Mason","Nikita Borisov",2
"Paul Murley","Joshua Mason",2
"Zane Ma","Joshua Mason",2
"Rajeev Agrawal","Joshua Parker",2
"Joshua Suetterlein","Malachi Schram",2
"Joshua Suetterlein","Nathan R. Tallent",2
"Joshua Suetterlein","Ryan D. Friese",2
"Salman Salloum","Joshua Zhexue Huang",2
"Yinxu Wu","Joshua Zhexue Huang",2
"Josif Grabocka","Lars Schmidt-Thieme",2
"Prabhat Mishra 0002","Joy Bose",2
"Suresh Kumar Gudla","Joy Bose",2
"Joy Prakash Sain","Jyotishman Pathak",2
"Joy Prakash Sain","Krishnaprasad Thirunarayan",2
"Manas Gaur","Joy Prakash Sain",2
"Joy Prakash Sain","Ramakanth Kavuluru",2
"Joy Prakash Sain","Randy S. Welton",2
"Joy Prakash Sain","Ugur Kursuncu",2
"Joyce C. Ho","Li Xiong 0001",2
"Qiuchen Zhang","Joyce C. Ho",2
"Joyce C. Ho","Xiaoqian Jiang",2
"Yu-Chia Chen","Juan Lavista Ferres",2
"Kalyan S. Perumalla","Juan Lopez",2
"Olivera Kotevska","Juan Lopez",2
"Toqi Tahamid Sarker","Juan M. Banda",2
"Juanjuan Zhao","Li Li",2
"Siyuan Liu","Juanjuan Zhao",2
"Lei Han","Juanzhen Sun",2
"Wei Zhang 0069","Juanzhen Sun",2
"Judah Cohen","Karl Pfeiffer",2
"Judah Cohen","Lester Mackey",2
"Paulo Orenstein","Judah Cohen",2
"Langshi Chen","Judy Qiu",2
"Madhav Marathe","Judy Qiu",2
"Ruslan Israfilov","Judy Qiu",2
"Sahaj Singh Maini","Judy Qiu",2
"Selahattin Akkas","Judy Qiu",2
"Sourav Dutta 0001","Juho Lauri",2
"Juhyun Bae","Ka Ho Chow",2
"Kusha Nezafati","Juhyun Bae",2
"Juhyun Bae","Lei Yu 0002",2
"Ling Liu 0001","Juhyun Bae",2
"Juhyun Bae","Mehmet Emre Gursoy",2
"Juhyun Bae","Mian Zhong",2
"Juhyun Bae","Qi Zhang 0009",2
"Vikram Krishnamurthy","Juhyun Bae",2
"Juhyun Bae","Vikrant Singh",2
"Juhyun Bae","Wenqi Wei",2
"Yanzhao Wu","Juhyun Bae",2
"Jui-Yang Hsia","Meng-Yuan Yang",2
"Jui-Yang Hsia","Zhenhua Dong",2
"Pan Hui 0001","Jukka Manner",2
"Petteri Nurmi","Jukka Manner",2
"Sasu Tarkoma","Jukka Manner",2
"Kevin Roitero","Julián Urbano",2
"Julián Urbano","Stefano Mizzaro",2
"Larry Muhlstein","Julian J. McAuley",2
"Mengting Wan","Julian J. McAuley",2
"Shuo Cheng","Julian J. McAuley",2
"Wang-Cheng Kang","Julian J. McAuley",2
"Wang-Cheng Kang","Julian John McAuley",2
"Julian Minder","Katsiaryna Mirylenka",2
"Julian Minder","Paolo Scotton",2
"Thomas Gschwind","Julian Minder",2
"Kien Pham","Juliana Freire",2
"Lais M. A. Rocha","Juliana Freire",2
"Mirella M. Moro","Juliana Freire",2
"Juliana Küster Filipe Bowles","M. Kumar",2
"Juliana Küster Filipe Bowles","Marios Belk",2
"Juliana Küster Filipe Bowles","Michael Rossbory",2
"Michael Vinov","Juliana Küster Filipe Bowles",2
"R. Arredouani","Juliana Küster Filipe Bowles",2
"Thomas Given-Wilson","Juliana Küster Filipe Bowles",2
"Vladimir Janjic","Juliana Küster Filipe Bowles",2
"W. Huang","Juliana Küster Filipe Bowles",2
"Julie S. Ivy","Min Chi",2
"Steven Schockaert","Julie Shah",2
"Yilun Zhou","Julie Shah",2
"Julien Romero","Koninika Pal",2
"Julien Romero","Simon Razniewski",2
"Robin Brochier","Julien Velcin",2
"Seung-Beom Son","Jun-Yeong Kwon",2
"Jun Chang","Rong Gao",2
"Minlie Huang","Jun Feng",2
"Ryuichi Takanobu","Jun Feng",2
"Tao Zhuang","Jun Feng",2
"Junshuai Song","Jun Gao 0003",2
"Weiting An","Jun Gao 0003",2
"Xiaoru Qu","Jun Gao 0003",2
"Zhao Li","Jun Gao 0003",2
"Jun Han","Qiuwen Lou",2
"Ruohan Zong","Jun Han",2
"Yang Zhang 0031","Jun Han",2
"Quan Huu Cap","Jun Hashimoto",2
"Takakiyo Nomura","Jun Hashimoto",2
"Jun Zhou 0011","Jun Huang 0007",2
"Minghui Qiu","Jun Huang 0007",6
"Jun Huang 0007","Xiaolong Li 0005",2
"Xiaoyi Zeng","Jun Huang 0007",4
"Xisen Wang","Jun Huang 0007",2
"Yaliang Li","Jun Huang 0007",2
"Yinfei Yang","Jun Huang 0007",2
"Yu Gong","Jun Huang 0007",2
"Jun Huan","Licheng Wang",2
"Jun Huan","Liping Liu",2
"Jun Huan","Shengwen Yang",2
"Jun Huan","Sijia Yang",2
"Jun Huan","Zeyu Chen",2
"Zhi Feng","Jun Huan",2
"Jun Jin Choong","Tsuyoshi Murata",2
"Jun Jin Choong","Xin Liu 0020",2
"Jun Lin","Kyumin Lee",2
"Jun Liu","Peng Jiang 0003",2
"Jun Liu","Wenwu Ou",2
"Jun Liu","Xiao Lin",2
"Li Xiong 0001","Jun Luo 0007",2
"Jun Luo 0007","Si Zhang",2
"Jun Ma 0001","Maarten de Rijke",4
"Pengjie Ren","Jun Ma 0001",4
"Shanshan Wang","Jun Ma 0001",2
"Yujie Lin","Jun Ma 0001",2
"Zhaochun Ren","Jun Ma 0001",4
"Zhumin Chen","Jun Ma 0001",4
"Thien Q. Tran","Jun Sakuma",2
"Kewen Liao","Jun Shen 0001",2
"Lei Wang 0001","Jun Shen 0001",2
"Longkun Guo","Jun Shen 0001",2
"Qiang He 0001","Jun Shen 0001",2
"Timos Sellis","Jun Shen 0001",2
"Xuyun Zhang","Jun Shen 0001",2
"Yaochu Jin","Jun Shen 0001",2
"Jun Shi","Liang Zhang 0021",2
"Weiwei Guo","Jun Shi",2
"Jun Tan","Xiangke Liao",2
"Yatao Yang","Jun Tan",2
"Jun Tan","Yutong Lu",2
"Jun Tan","Zibin Zheng",2
"Junqi Jin","Jun Wang 0012",4
"Jun Wang 0012","Kun Gai",4
"Lvyin Niu","Jun Wang 0012",2
"Ming Zhou","Jun Wang 0012",2
"Minne Li","Jun Wang 0012",4
"Mohammad Akbari 0001","Jun Wang 0012",2
"Jun Wang 0012","Peng Zhang 0002",2
"Shihao Zou","Jun Wang 0012",2
"Weinan Zhang 0001","Jun Wang 0012",6
"Weixun Wang","Jun Wang 0012",2
"Xiaocheng Tang","Jun Wang 0012",2
"Jun Wang 0012","Xiaotian Hao",2
"Yan Jiao","Jun Wang 0012",4
"Yaodong Yang","Jun Wang 0012",2
"Jun Wang 0012","Yixi Wang",2
"Zhiwei Qin","Jun Wang 0012",4
"Zhonghua Li","Jun Wang 0012",2
"Zilong Guo","Jun Wang 0012",2
"Kalpa Gunaratna","Jun Wang",2
"Jun Wang","Pan Zhou",2
"Ruixuan Li","Jun Wang",2
"Wenjin Yan","Jun Wang",2
"Jun Wang","Xiwu Gu",2
"Jun Wang","Yuhua Li",2
"Jun Xiao","Kaigui Bian",2
"Jun Xiao","Kecheng Xiao",2
"Jun Xiao","Pengyu Zhao",2
"Jun Xiao","Wei Yan 0007",2
"Jun Xiao","Yuanxing Zhang",2
"Junqi Zhang","Jun Xu 0001",2
"Min Zhang 0006","Jun Xu 0001",2
"Jun Xu 0001","Qi Tian",2
"Ruizhe Zhang 0005","Jun Xu 0001",2
"Shaoping Ma","Jun Xu 0001",2
"Yiqun Liu 0001","Jun Xu 0001",2
"Jun Yan 0001","Meng Qu",2
"Jun Yan 0001","Xiang Ren 0001",2
"Zhaoyu Zhang","Jun Yu",2
"Jun Zhao 0007","Shuyu Shi",2
"Teng Wang","Jun Zhao 0007",2
"Jun Zhao 0007","Xinyu Yang",2
"Jun Zhao 0007","Xuebin Ren",2
"Jun Zhao 0009","Wei Ning",2
"Jun Zhao 0009","Wei Zhao 0019",2
"Jun Zhao 0009","Xiaofei He 0001",2
"Jun Zhao 0009","Zhou Zhou",2
"Jun Zhao 0009","Ziyu Guan",2
"Jun Zhou 0011","Kenny Q. Zhu",2
"Li Wang 0056","Jun Zhou 0011",4
"Lin Wang","Jun Zhou 0011",2
"Minghui Qiu","Jun Zhou 0011",2
"Qianyu Yu","Jun Zhou 0011",2
"Jun Zhou 0011","Shuang Yang",4
"Wenjing Fang","Jun Zhou 0011",2
"Wenliang Zhong","Jun Zhou 0011",2
"Xianzheng Song","Jun Zhou 0011",2
"Jun Zhou 0011","Xiaolong Li 0005",2
"Xin Huang","Jun Zhou 0011",2
"Xinxing Yang","Jun Zhou 0011",2
"Yinfei Yang","Jun Zhou 0011",2
"Jun Zhou 0011","Yuan Qi 0001",4
"Yue Shen","Jun Zhou 0011",2
"Zhiqiang Zhang 0012","Jun Zhou 0011",4
"Ziqi Liu","Jun Zhou 0011",6
"Jun Zhou","Qinghua Huang",2
"Jun Zhou","Ruchuan Wang 0001",2
"Xiao-Yuan Jing","Jun Zhou",2
"Jun Zhou","Yi-mu Ji",2
"Jun Zhuang","Mohammad Al Hasan",2
"Theo Carr","Jun Zhuang",2
"Jun Zhuang","Yubao Wu",2
"Le Guo","Jun Zhu",2
"Lei Lv","Jun Zhu",2
"Shuai Xiao","Jun Zhu",2
"Jun Zhu","Shuang Yang",2
"Yuanbo Chen","Jun Zhu",2
"Zaifan Jiang","Jun Zhu",2
"Kun Ouyang","Junbo Zhang",2
"Lin Jing","Junbo Zhang",2
"Sijie Ruan","Junbo Zhang",2
"Tianrui Li","Junbo Zhang",2
"Ting Li","Junbo Zhang",2
"Weifeng Wang","Junbo Zhang",4
"Xiuwen Yi","Junbo Zhang",2
"Ye Liu 0002","Junbo Zhang",2
"Yong Yu","Junbo Zhang",2
"Yong Yu 0001","Junbo Zhang",2
"Junbo Zhang","Yu Zheng",2
"Junbo Zhang","Yu Zheng 0004",6
"Yuxuan Liang","Junbo Zhang",4
"Zhaoyuan Wang","Junbo Zhang",2
"Zhewen Duan","Junbo Zhang",2
"Zheyi Pan","Junbo Zhang",4
"Junchen Ye","Leilei Sun",2
"Junchen Ye","Xinran Tong",2
"Junchen Ye","Yanjie Fu",2
"Junchi Yan","Liangda Li",2
"Junchi Yan","Xiaokang Yang",2
"Jundong Li","Le Song",2
"Jundong Li","Mengnan Du",2
"Jundong Li","Na Zou",2
"Peng Cui 0001","Jundong Li",2
"Jundong Li","Ruocheng Guo",2
"Jundong Li","Wenwu Zhu 0001",2
"Xiao Huang 0001","Jundong Li",4
"Yuening Li","Jundong Li",2
"Yuxiao Dong","Jundong Li",2
"Zhiliang Chen","Junfeng Wu",2
"Jungang An","Liandeng Su",2
"Ruru Xu","Jungang An",2
"Jungang An","Xinli Min",2
"Kang-Min Kim","Jungho Lee",2
"Jungho Lee","SangKeun Lee 0001",2
"Yeachan Kim","Jungho Lee",2
"Junghoon Chae","Le Hou",2
"Junghoon Chae","Robert M. Patton",4
"Seung-Hwan Lim","Junghoon Chae",2
"Shahira Abousamra","Junghoon Chae",2
"Junghoon Chae","Steven R. Young",4
"Junghoon Chae","Thomas E. Potok",4
"Sijia Liu 0002","Jungwei Fan",2
"Vinod C. Kaggal","Jungwei Fan",2
"Yanshan Wang","Jungwei Fan",2
"Kui Zhao","Junhao Hua",2
"Junhao Hua","Ling Yan",2
"Junhao Hua","Qi Zhang",2
"Junheng Hao","Muhao Chen",2
"Junheng Hao","Wei Wang 0010",2
"Junheng Hao","Wenchao Yu",2
"Junheng Hao","Yizhou Sun",2
"Junho Kim","Kyungyong Lee",2
"Sungjae Lee","Junho Kim",2
"Yeonji Lee","Junho Kim",2
"Liu Yang 0005","Junjie Hu 0001",2
"Junjie Hu 0001","Minghui Qiu",2
"Junjie Hu 0001","W. Bruce Croft",2
"Junjie Hu 0001","Xiaodong Liu",2
"Junjie Hu 0001","Yelong Shen",2
"Ke Tang","Junjie Wu 0002",2
"Yang Zhang 0032","Junjie Wu 0002",2
"Junjie Wu 0002","Zhang Xiong",2
"Junkun Peng","Pin Ni",8
"Junkun Peng","Xuming Bai",8
"Junkun Peng","Yuming Li",8
"Junkun Peng","Zhenjin Dai",8
"Kangsoo Jung","Junkyu Lee 0002",2
"Junkyu Lee 0002","Kunyoung Park",2
"Junkyu Lee 0002","Seog Park",2
"Junlan Lu","Magdalini Eirinaki",2
"Junlan Lu","Nikhil Takappa Saunshi",2
"Junlin Zeng","Lijun Chen 0001",2
"Junlin Zeng","Shivakant Mishra",2
"Ting Huang","Junlin Zeng",2
"Wanshan Yang","Junlin Zeng",2
"Junlin Zeng","Yan Tang",2
"Junlin Zeng","Youjian Eugene Liu",2
"Junming Liu","Lichen Wang",2
"Junming Liu","Pengyang Wang",2
"Junming Liu","Yanchi Liu",2
"Junpei Komiyama","Klemens Böhm",2
"Lei Quan","Junping Du",2
"Sili Li","Junping Du",2
"Wei Zhang 0056","Junping Du",2
"Xiaotong Li","Junping Du",2
"Yingxia Shao","Junping Du",2
"Yushun Dong","Junping Du",2
"Junqi Jin","Kun Gai",4
"Junqi Jin","Lvyin Niu",2
"Junqi Jin","Weinan Zhang 0001",4
"Weixun Wang","Junqi Jin",2
"Junqi Jin","Xiaotian Hao",2
"Junqi Jin","Yixi Wang",2
"Junqi Zhang","Min Zhang 0006",2
"Junqi Zhang","Qi Tian",2
"Junqi Zhang","Ruizhe Zhang 0005",2
"Junqi Zhang","Shaoping Ma",2
"Junqi Zhang","Yiqun Liu 0001",2
"Junsan Zhang","Leiquan Wang",2
"Junsan Zhang","Philip S. Yu",2
"Xiaomin Wang","Junsan Zhang",2
"Junshan Wang","Lun Du",2
"Junshan Wang","Wei Lin",2
"Junshan Wang","Yue Fan",2
"Junshan Wang","Zhicong Lu",2
"Junshuai Song","Weiting An",2
"Junshuai Song","Xiaoru Qu",2
"Junshuai Song","Zhao Li",2
"Mohammed Elshambakey","Junsong Yuan",2
"Junsong Yuan","S. George Djorgovski",2
"Sreyasee Das Bhattacharjee","Junsong Yuan",2
"William J. Tolone","Junsong Yuan",2
"Junteng Jia","Michael T. Schaub",2
"Junteng Jia","Santiago Segarra",2
"Junting Ye","Steven Skiena",4
"Junwei Lu","Liubin Wang",2
"Junwei Lu","Xiaofeng Gao",2
"Junwei Pan","Yizhi Mao",2
"Junwei Pan","Yu Sun",2
"Junwei Zhang","Shouke Qin",2
"Tao Deng","Junwei Zhang",2
"Weihan Tan","Junwei Zhang",2
"Xiao Yang","Junwei Zhang",2
"Xutian Tao","Junwei Zhang",2
"Junwei Zhang","Zongyao Ding",2
"Kihoon Jang","Junwhan Kim",2
"Kyeongpil Kang","Junwoo Park",2
"Junwoo Park","Wooyoung Kim",2
"Junxian Song","Rong Wen",2
"Yumin Liu","Junxiang Chen",2
"Junxiang Wang","Liang Zhao 0002",2
"Junxiang Wang","Xiang Chen 0010",2
"Tao Qi","Junxin Liu",2
"Junxin Liu","Xing Xie 0001",12
"Junxin Liu","Yongfeng Huang 0001",12
"Zhigang Yuan","Junxin Liu",2
"Junxiong Zhu","Linmei Hu",2
"Qingwen Liu","Junxiong Zhu",2
"Shaohua Fan","Junxiong Zhu",2
"Wenwu Ou","Junxiong Zhu",2
"Junxiong Zhu","Xiaotian Han",2
"Yingcai Ma","Junxiong Zhu",2
"Junxiong Zhu","Yongliang Li",2
"Yu Gong","Junxiong Zhu",2
"Yu Zhu","Junxiong Zhu",2
"Junxiong Zhu","Ziyu Guan",2
"Junya Arai","Naonori Ueda",2
"Sekitoshi Kanai","Junya Arai",2
"Yasuhiro Fujiwara","Junya Arai",2
"Yasutoshi Ida","Junya Arai",2
"Qibin Chen","Junyang Lin",2
"Junyang Lin","Yichang Zhang",2
"Junyaup Kim","Siho Han",2
"Junyaup Kim","Simon S. Woo",2
"SeongKu Kang","Junyoung Hwang",2
"Ziyi Wu","Junyu Chen",2
"Longtao Huang","Junyu Lin",2
"Junyu Lin","Songlin Hu",2
"Ting Ma","Junyu Lin",2
"Lizhen Qu","Junyu Lu",2
"Junyu Luo","Min Yang 0007",2
"Junyu Luo","Xiang Ao",2
"Junyu Luo","Ying Shen",2
"Junyu Luo","Zhou Zhao",2
"Junyu Lu","Zenglin Xu",2
"Wen-bing Huang","Junzhou Huang",2
"Yu Rong","Junzhou Huang",2
"Junzo Watada","M. Hilmi B. Hassan",2
"Zhiwen Jian","Junzo Watada",2
"Laura Symul","Jure Leskovec",2
"Mengdi Zhang","Jure Leskovec",2
"Jure Leskovec","Miao Zhao",2
"Mitchell L. Gordon","Jure Leskovec",2
"Pong Eksombatchai","Jure Leskovec",2
"Shuyang Shi","Jure Leskovec",2
"Srijan Kumar","Jure Leskovec",2
"Tim Althoff","Jure Leskovec",2
"Jure Leskovec","Wenjie Li 0002",2
"Xikun Zhang 0001","Jure Leskovec",2
"Yichen Wang 0001","Jure Leskovec",2
"Yongshang Wu","Jure Leskovec",2
"Jure Leskovec","Zhongyuan Wang",2
"Kurt Thomas","Juri Ranieri",2
"Maija Marincenko","Juri Ranieri",2
"Periwinkle Doerfler","Juri Ranieri",2
"Juri Ranieri","Yu Jiang",2
"Kiran Garimella","Jussara M. Almeida",2
"Marisa Vasconcelos","Jussara M. Almeida",2
"Philipe F. Melo","Jussara M. Almeida",4
"Justin Cranshaw","Scott Counts",4
"Shagun Jhaver","Justin Cranshaw",2
"Kareem S. Aggour","Justin Gambone",2
"Laura Dial","Justin Gambone",2
"Paul Cuddihy","Justin Gambone",2
"Timothy Hanlon","Justin Gambone",2
"Vijay S. Kumar","Justin Gambone",2
"Vipul Gupta","Justin Gambone",2
"Mia Xu Chen","Justin Lu",2
"Shuyuan Zhang","Justin Lu",2
"Justin Lu","Timothy Sohn",2
"Justin Lu","Yinan Wang",2
"Justin Lu","Yonghui Wu",2
"Yuan Cao 0007","Justin Lu",2
"Justin Lu","Zhifeng Chen",2
"Justin Ormont","Markus Weimer",2
