"from","to","weight"
"Myung-Hwan Jang","Jae-Geun Bang",2
"Jae-Geun Bang","Sang-Wook Kim",2
"Yong-Yeon Jo","Jae-Geun Bang",2
"John-Michaël To","Jae-Gil Lee 0001",2
"Minseo Kang","Jae-Gil Lee 0001",2
"Sang-Jun Yea","Jae-Gil Lee 0001",2
"Sejin Kim","Jae-Gil Lee 0001",2
"Sun-Bum Youn","Jae-Gil Lee 0001",2
"Jae-Gil Lee 0001","YongChul Kwon",2
"Jarrell Waggoner","Jae Young Chung",2
"Jae Young Chung","Kai-Chen Cheng",2
"Ling-Yong Wang","Jae Young Chung",2
"Richard T. Shomer","Jae Young Chung",2
"Xiao-Han T. Zeng","Jae Young Chung",2
"Jaegi Hong","Jinsu Ahn",2
"Jiwan Lee","Jaegi Hong",2
"Seungwoo Jeon","Jaegi Hong",2
"Jaewon Kim","Paul Thomas",2
"Jaewon Kim","Ramesh Sankaranarayana",2
"Jaewon Kim","Tom Gedeon",2
"Jagat Sesh Challa","Navneet Goyal",2
"Jagat Sesh Challa","Poonam Goyal",2
"Jagat Sesh Challa","S. Nikhil 0001",2
"Jagat Sesh Challa","Sundar Balasubramaniam",2
"Jaime Alonso-Lorenzo","Milagros Fernández Gavilanes",2
"Jose Cadena","Jaime Arredondo",2
"Kristen Maria Summers","Jaime Arredondo",2
"Liang Zhao 0002","Jaime Arredondo",2
"Jaime Arredondo","Naren Ramakrishnan",2
"Nathan Self","Jaime Arredondo",2
"Parang Saraf","Jaime Arredondo",2
"Patrick Butler","Jaime Arredondo",2
"Rupinder Paul Khandpur","Jaime Arredondo",2
"Sathappan Muthiah","Jaime Arredondo",2
"Yiming Yang","Jaime G. Carbonell",2
"Jaimie Yejean Park","Sue Moon",2
"Jaimie Yejean Park","Yunkyu Sohn",2
"Travis Martin","Jake M. Hofman",2
"Sangwoo Kim","Jake Y. Chen",2
"Jake Y. Chen","Vincenzo Cutello",2
"Jakob Grue Simonsen","Kalervo Järvelin",2
"Liang Gou","Jalal Mahmud",4
"Jalal Mahmud","Mu Qiao",2
"Rama Akkiraju","Jalal Mahmud",2
"Jalal Mahmud","Taikun Liu",2
"Jalal Mahmud","Vibha Sinha",2
"Yi Wang","Jalal Mahmud",2
"Jalal Mahmud","Yuheng Hu",2
"James A. Thomson","Michael Caldwell",2
"James A. Thomson","Peggy L. Peissig",2
"James A. Thomson","Ron M. Stewart",2
"Zhaobin Kuang","James A. Thomson",2
"John Foley","James Allan",4
"Myungha Jang","James Allan",2
"Shiri Dori-Hacohen","James Allan",2
"Weize Kong","James Allan",2
"James Bailey 0001","Richard O. Sinnott",2
"Rodrigo N. Calheiros","James Bailey 0001",2
"Shuo Zhou 0001","James Bailey 0001",2
"Xuan Vinh Nguyen","James Bailey 0001",2
"Yali Zhao","James Bailey 0001",2
"James Bailey 0001","Yunzhe Jia",2
"James Bost","Javier Tejedor-Sojo",2
"James Bost","Jimeng Sun",2
"Michael Thompson","James Bost",2
"Mohammad Taha Bahadori","James Bost",2
"James Caverlee","Nan Zhang",2
"Jinfeng Li","James Cheng",2
"James Cheng","John C. S. Lui",2
"James Cheng","Ruihao Zhao",2
"James Cheng","Shuigeng Zhou",2
"Yi Yang","James Cheng",2
"James Cheng","Yunjian Zhao",2
"James Cheng","Yuzhen Huang",2
"Jatin Chhugani","James Demmel",2
"Jey Kottalam","James Demmel",2
"Jialin Liu 0002","James Demmel",2
"James Demmel","Jim Harrell",2
"Jiyan Yang","James Demmel",2
"Kristyn J. Maschhoff","James Demmel",2
"Lisa Gerhardt","James Demmel",2
"Michael F. Ringenburg","James Demmel",2
"James Demmel","Michael W. Mahoney",2
"James Demmel","Prabhat",2
"Pramod Sharma","James Demmel",2
"Shane Canon","James Demmel",2
"James Demmel","Venkat Krishnamurthy",2
"James Gerber","Kimberly Carlson",2
"James Gerber","Paul C. West",2
"James Gerber","Vipin Kumar",2
"Xiaowei Jia","James Gerber",2
"Natalia Ruiz-Juri","James Kuhr",2
"Weijia Xu","James Kuhr",2
"Laurent Charlin","James McInerney",2
"Thomas Kunicki","James N. Hughes",2
"Ming Cheung","James She",2
"Xiaopeng Li","James She",2
"James T. Wilson","Kilian Q. Weinberger",2
"James T. Wilson","Stephen Tyree",2
"Wenlin Chen","James T. Wilson",2
"James T. Wilson","Yixin Chen",2
"Scott Counts","James W. Pennebaker",2
"Tanushree Mitra","James W. Pennebaker",2
"Yla R. Tausczik","James W. Pennebaker",2
"Mohammad Mahdi Kamani","James Z. Wang",2
"Stephen Wistar","James Z. Wang",2
"Zhuyun Dai","Jamie Callan",2
"Jamison Daniel","Michael Matheson",2
"Peter Xenopoulos","Jamison Daniel",2
"Jamison Daniel","Sreenivas Sukumar",2
"Jan Lindemann","Kathrin Mao",2
"Martin Boissier 0001","Jan Lindemann",2
"Jan Lindemann","Matthias Uflacker",2
"Jan Lindemann","Pascal Reinhardt",2
"Jan Lindemann","Tim Specht",2
"Jan Lindemann","Tim Zimmermann",2
"Timo Djürken","Jan Lindemann",2
"Martin Tutek","Jan Snajder",2
"Jan Snajder","Natasa Milic-Frayling",2
"Jan Van Haaren","Jesse Davis",2
"Jan Van Haaren","Pascal Fua",2
"Mahmudur Rahman","Janani Balaji",2
"Janani Balaji","Matt McNair",2
"Wenjun Zhou","Janani Balaji",2
"Yun Zhu","Janani Balaji",2
"Janis P. Terpenny","Soundar R. T. Kumara",2
"Kashyap Popat","Jannik Strötgen",2
"Subhabrata Mukherjee","Jannik Strötgen",2
"Vinay Setty","Jannik Strötgen",2
"Jukka Mäkelä","Jarmo Prokkola",2
"Jussi Liikka","Jarmo Prokkola",2
"Markus Luoto","Jarmo Prokkola",2
"Teemu Kanstrén","Jarmo Prokkola",2
"Jaroslav Cechák","Nattiya Kanhabua",2
"Philip Thruesen","Jaroslav Cechák",2
"Jaroslav Cechák","Roel Castalio",2
"Lukasz Golab","Jaroslaw Szlichta",2
"Mehdi Kargar","Jaroslaw Szlichta",2
"Subhadeep Karan","Jaroslaw Zola",2
"Jarrell Waggoner","Kai-Chen Cheng",2
"Ling-Yong Wang","Jarrell Waggoner",2
"Richard T. Shomer","Jarrell Waggoner",2
"Jarrell Waggoner","Xiao-Han T. Zeng",2
"Mirela Madalina Botezatu","Jasmina Bogojeska",2
"Kyumin Lee","Jason (Jiasheng) Zhang",2
"Prudhvi Ratna Badri Satya","Jason (Jiasheng) Zhang",2
"Thanh Tran 0005","Jason (Jiasheng) Zhang",2
"Levente J. Klein","Jason D. Renwick",2
"Marcus Freitag","Jason D. Renwick",2
"Siyuan Lu","Jason D. Renwick",2
"Xiaoyan Shao","Jason D. Renwick",2
"Yingjie Zhang","Jason Hong",2
"Jason Laura","Robin L. Fergason",2
"Jason W. Woodworth","Mohsen Amini Salehi",2
"Jason W. Woodworth","Vijay Raghavan 0001",2
"Jaspal Singh Gill","Maulin Dalal",2
"Jaspal Singh Gill","Piyush Jha",2
"Jaspal Singh Gill","Sajan Shah",2
"Weider D. Yu","Jaspal Singh Gill",2
"Jaspreet Singh","Johannes Hoffart",2
"Jey Kottalam","Jatin Chhugani",2
"Jialin Liu 0002","Jatin Chhugani",2
"Jatin Chhugani","Jim Harrell",2
"Jatin Chhugani","Jiyan Yang",2
"Kristyn J. Maschhoff","Jatin Chhugani",2
"Lisa Gerhardt","Jatin Chhugani",2
"Michael F. Ringenburg","Jatin Chhugani",2
"Jatin Chhugani","Michael W. Mahoney",2
"Jatin Chhugani","Prabhat",2
"Jatin Chhugani","Pramod Sharma",2
"Shane Canon","Jatin Chhugani",2
"Jatin Chhugani","Venkat Krishnamurthy",2
"Weimao Ke","Javed Mostafa",2
"Javid Dadashkarimi","W. Bruce Croft",2
"Javier S. Turek","Jeremy R. Manning",2
"Javier S. Turek","Kenneth A. Norman",2
"Michael J. Anderson","Javier S. Turek",2
"Mihai Capota","Javier S. Turek",2
"Javier S. Turek","Peter J. Ramadge",2
"Javier S. Turek","Po-Hsuan Chen",2
"Javier S. Turek","Theodore L. Willke",2
"Javier S. Turek","Xia Zhu",2
"Javier S. Turek","Yida Wang",2
"Javier Tejedor-Sojo","Jimeng Sun",2
"Michael Thompson","Javier Tejedor-Sojo",2
"Mohammad Taha Bahadori","Javier Tejedor-Sojo",2
"Maria Esteva","Jawon Song",2
"Jawon Song","Ramona L. Walls",2
"Ruizhu Huang","Jawon Song",2
"Weijia Xu","Jawon Song",2
"Matt Wolff","Jay Luan",2
"Michael Wojnowicz","Jay Luan",2
"Xuan Zhao","Jay Luan",2
"Kayhan Moharreri","Jayashree Ramanathan",2
"Jayashree Ramanathan","Rajiv Ramnath",2
"Kishore Gopalakrishna","Jean-Francois Im",2
"Zhenyun Zhuang","Jean-Francois Im",2
"Jianhui Chen","Jean-Marc Langlois",2
"Jiliang Tang","Jean-Marc Langlois",2
"Mianwei Zhou","Jean-Marc Langlois",2
"Tim Daly Jr.","Jean-Marc Langlois",2
"Jean-Marc Langlois","Yi Chang 0001",2
"Yuening Hu","Jean-Marc Langlois",2
"Mina Ghashami","Jeff M. Phillips",2
"Orianna DeMasi","Jeff Ma",2
"Jeffrey Chan","Kwan Hui Lim 0001",2
"Jeffrey Chan","Tharshan Vaithianathan",2
"Xiaoting Wang","Jeffrey Chan",2
"Leda Daehler","Jeffrey Cwagenberg",2
"Siyuan Lu","Jeffrey Cwagenberg",2
"Theodore G. van Kessel","Jeffrey Cwagenberg",2
"Xiaoyan Shao","Jeffrey Cwagenberg",2
"Philip Derbeko","Jeffrey D. Ullman",2
"Shlomi Dolev","Jeffrey D. Ullman",2
"Jeffrey Denton","Walter Ligon",2
"Zhuozhao Li","Jeffrey Denton",2
"Ke Wang 0011","Jeffrey J. Fox",2
"Jeffrey J. Fox","Kevin Skadron",2
"Jeffrey Jenkins","Lin-Ching Chang",2
"Jeffrey Jenkins","M. Okan Irfanoglu",2
"Jeffrey S. Saltz","Sibel Yilmazel",2
"Lu Qin","Jeffrey Xu Yu",2
"Yuanyuan Zhu","Jeffrey Xu Yu",2
"Jefrey Lijffijt","Raúl Santos-Rodriguez",2
"Jefrey Lijffijt","Tijl De Bie",2
"Jelena Stojanovic","Zoran Obradovic",2
"Karen E. Blackmon","Jennifer G. Dy",2
"Jennifer G. Dy","Orrin Devinsky",2
"Jennifer G. Dy","Ruben Kuzniecky",2
"Thomas Thesen","Jennifer G. Dy",2
"Yijun Zhao","Jennifer G. Dy",2
"Jennifer Helsby","Joe Walsh",2
"Jennifer Helsby","Kenneth Joseph",2
"Jennifer Helsby","Lauren Haynes",2
"Jennifer Helsby","Rayid Ghani",2
"Samuel Carton","Jennifer Helsby",2
"Jennifer Helsby","Youngsoo Park",2
"Pablo Robles-Granda","Jennifer Neville",2
"Sebastián Moreno","Jennifer Neville",2
"Mary L. Gray","Jennifer Wortman Vaughan",2
"Ming Yin","Jennifer Wortman Vaughan",2
"Siddharth Suri","Jennifer Wortman Vaughan",2
"Jenq-Haur Wang","Jia-Zhi Lin",2
"JungWoo Ha","Jeonghee Kim",2
"Qin Lv","Jeremy Blackburn",2
"Richard Han","Jeremy Blackburn",2
"Shivakant Mishra","Jeremy Blackburn",2
"Jeremy R. Manning","Kenneth A. Norman",2
"Michael J. Anderson","Jeremy R. Manning",2
"Mihai Capota","Jeremy R. Manning",2
"Jeremy R. Manning","Peter J. Ramadge",2
"Po-Hsuan Chen","Jeremy R. Manning",2
"Theodore L. Willke","Jeremy R. Manning",2
"Xia Zhu","Jeremy R. Manning",2
"Yida Wang","Jeremy R. Manning",2
"Jesús Camacho-Rodríguez","Melanie Herschel",2
"Jesús Camacho-Rodríguez","Soudip Roy Chowdhury",2
"Jesse Davis","Pascal Fua",2
"Jesse Freitas","Sibel Adali",2
"Mai H. Nguyen","Jessica Block",2
"Mehrdad Yazdani","Jessica Block",2
"Jessica Lin 0001","Martin Braun",2
"Jessica Lin 0001","Nital Patel",2
"Xing Wang 0011","Jessica Lin 0001",2
"Jessica Su","Sharad Goel",2
"Jey Kottalam","Jialin Liu 0002",2
"Jey Kottalam","Jim Harrell",2
"Jey Kottalam","Jiyan Yang",2
"Jey Kottalam","Kristyn J. Maschhoff",2
"Lisa Gerhardt","Jey Kottalam",2
"Michael F. Ringenburg","Jey Kottalam",2
"Jey Kottalam","Michael W. Mahoney",2
"Jey Kottalam","Prabhat",2
"Jey Kottalam","Pramod Sharma",2
"Jey Kottalam","Shane Canon",2
"Jey Kottalam","Venkat Krishnamurthy",2
"Ryohei Fujimaki","Ji Liu 0002",2
"Yukitaka Kusumura","Ji Liu 0002",2
"Luis Pineda-Morales","Ji Liu 0003",2
"Ji Liu 0003","Marta Mattoso",2
"Ji Liu 0003","Patrick Valduriez",2
"Jia Li","Shakti Sinha",2
"Jia Li","Viet Ha-Thuc",2
"Jia Li","Xudong Liu",2
"Jia Li","Yang Cao 0012",2
"Li Gao","Jia Wu 0001",2
"Qinzhe Zhang","Jia Wu 0001",2
"Jia Wu 0001","Weixue Lu",2
"Jia Wu 0001","Yue Hu 0002",2
"Jia Wu 0001","Zhi Qiao",2
"Jia Xu 0003","Minjing Zhang",2
"Jia Xu 0003","Naphtali Rishe",2
"Qifeng Zhou","Jia Xu 0003",2
"Qing Wang 0016","Jia Xu 0003",2
"Jia Xu 0003","Shu-Ching Chen",2
"Jia Xu 0003","Steven Luis",2
"Tao Li 0001","Jia Xu 0003",2
"Jia Xu 0003","Wentao Wang 0006",2
"Wubai Zhou","Jia Xu 0003",2
"Jia Xu 0003","Yue Huang",2
"Jia Zeng","Jianfeng Yan",2
"Jianwei Zhang","Jia Zeng",2
"Ke Deng","Jia Zeng",2
"Jia Zeng","Lionel M. Ni",2
"Jia Zeng","Mingxuan Yuan",6
"Nan Cao","Jia Zeng",2
"Tao Gu","Jia Zeng",2
"Jia Zeng","Weixiong Rao",4
"Wenchao Wu","Jia Zeng",2
"Yijian Zhu","Jia Zeng",2
"Yixian Zheng","Jia Zeng",2
"Zhengqing Zhang","Jia Zeng",2
"Jianpeng Hou","Jiafeng Guo",2
"Jun Xu 0001","Jiafeng Guo",2
"Liu Yang 0005","Jiafeng Guo",2
"Ping Li","Jiafeng Guo",2
"Jiafeng Guo","Qingyao Ai",6
"Tianyou Guo","Jiafeng Guo",2
"Jiafeng Guo","W. Bruce Croft",6
"Xiaohui Yan","Jiafeng Guo",2
"Jiafeng Guo","Xueqi Cheng",2
"Jiafeng Guo","Yixing Fan",4
"Zhaohui Li","Jiafeng Guo",2
"Jiafeng Hu","Reynold Cheng",2
"Jiafeng Hu","Siqiang Luo",2
"Jiafeng Hu","Xiaowei Wu 0001",2
"Jiafeng Hu","Yixiang Fang",2
"Martin Ester","Jiajun Bu",4
"Yikang Liao","Jiajun Bu",2
"Jiajun Bu","Yu Zhu",4
"Jiajun Bu","Ziyu Guan",4
"Jialin Liu 0002","Jim Harrell",2
"Jialin Liu 0002","Jiyan Yang",2
"Jialin Liu 0002","Kristyn J. Maschhoff",2
"Lisa Gerhardt","Jialin Liu 0002",2
"Michael F. Ringenburg","Jialin Liu 0002",2
"Jialin Liu 0002","Michael W. Mahoney",2
"Jialin Liu 0002","Prabhat",2
"Jialin Liu 0002","Pramod Sharma",2
"Jialin Liu 0002","Shane Canon",2
"Jialin Liu 0002","Venkat Krishnamurthy",2
"Zongcheng Ji","Jialong Han",2
"Jialu Liu","Jiawei Han 0001",2
"Jialu Liu","Jingbo Shang",2
"Jialu Liu","Taylor Cassidy",2
"Jialu Liu","Xiang Ren 0001",2
"Yao-Ming Yang","Jian-Huang Lai",2
"Zhenwei Du","Jian-wei Jiang",2
"Josiane Mothe","Jian-Yun Nie",2
"Romain Deveaud","Jian-Yun Nie",2
"T. Ryan Hoens","Jian Jiao 0007",2
"Ying Shan","Jian Jiao 0007",2
"Yiu-ming Cheung","Jian Lou 0001",2
"Yong Wu","Jian Lu 0001",2
"Yuan Yao 0001","Jian Lu 0001",2
"Jian Pei","Jiannan Wang",2
"Liang-Hao Huang","Jian Pei",2
"Jian Pei","Linda Fu Xiao",2
"Lingyang Chu","Jian Pei",2
"Jian Pei","Ming-Syan Chen",2
"Mingdong Ou","Jian Pei",2
"Peng Cui 0001","Jian Pei",2
"Wang-Chien Lee","Jian Pei",2
"Jian Pei","Wenwu Zhu 0001",2
"Jian Pei","Yi Yuan 0005",2
"Zhefeng Wang","Jian Pei",2
"Jian Pei","Zijin Zhao",2
"Zimu Zheng","Jian Pei",2
"Jian Pei","Ziwei Zhang",2
"Rongda Zhu","Jian Peng 0001",2
"Jian Tang 0005","Jingzhou Liu",2
"Jian Tang 0005","Ming Zhang 0004",2
"Jian Tang 0005","Qiaozhu Mei",2
"Jian Tang","Qiaozhu Mei",2
"Wei Ai","Jian Tang",2
"Xuanzhe Liu","Jian Tang",2
"Yang Wang","Jian Tang",2
"Yao Li 0006","Jian Tang",2
"Jian Xing","Zongyang Ma",2
"Jun Wang 0012","Jian Xu",2
"Li Zhou","Jian Xu",2
"Jian Xu","Mingzhen Xia",2
"Tianxiong Zhou","Jian Xu",2
"Weinan Zhang 0001","Jian Xu",2
"Yinglong Xia","Jian Xu",2
"Khoa Doan","Jian Zhang",2
"Kwo-Sen Kuo","Jian Zhang",2
"Thomas L. Clune","Jian Zhang",2
"Jianbo Yang","Jianneng Cao",2
"Jianbo Yang","Min Wu 0008",2
"Jianbo Yang","Peilin Zhao",2
"Tam T. Nguyen","Jianbo Yang",2
"Jianbo Yang","Wei Chen",2
"Wei Zha","Jianbo Yang",2
"Jianbo Yuan","Jiebo Luo",4
"Jianbo Yuan","Khalifeh AlJadda",2
"Jianbo Yuan","Mohammed Korayem",2
"Jianbo Yuan","Quanzeng You",2
"Jianbo Yuan","Walid Shalaby",2
"Yuchen Wu","Jianbo Yuan",2
"Jianfei Chen 0001","Jun Zhu 0001",4
"Jianfei Chen 0001","Shixia Liu",2
"Yuan Yang","Jianfei Chen 0001",2
"Jiangtao Cui","Jianfeng Ma 0001",2
"Xiaobin Lin","Jianfeng Ma 0001",2
"Jianwei Zhang","Jianfeng Yan",2
"Mingxuan Yuan","Jianfeng Yan",2
"Weixiong Rao","Jianfeng Yan",2
"Lei Wang 0004","Jianfeng Zhan",2
"Rui Ren","Jianfeng Zhan",2
"Jianfeng Zhan","Tianxu Yi",2
"Zhen Jia 0001","Jianfeng Zhan",2
"Xiaoyi Fan","Jiangchuan Liu",2
"Jiangfeng Zeng","Ke Zhou 0001",2
"Jiangfeng Zeng","Xiao Ma",2
"Jiangtao Cui","Xiaobin Lin",2
"Roohollah Etemadi","Jianguo Lu",2
"Jianguo Lu","Yung H. Tsin",2
"Jiwei Tan","Jianguo Xiao",2
"Xiaojun Wan 0001","Jianguo Xiao",2
"Jiangye Yuan","Olufemi A. Omitaomu",2
"Jiangyun Mao","Wei Wang 0009",2
"Jiangyun Mao","Weiwei Sun",2
"Jiangyun Mao","Ziyang Chen",2
"Jianhua Yin","Jianyong Wang 0001",2
"Jiliang Tang","Jianhui Chen",2
"Mianwei Zhou","Jianhui Chen",2
"Tim Daly Jr.","Jianhui Chen",2
"Jianhui Chen","Yi Chang 0001",2
"Yuening Hu","Jianhui Chen",2
"Jianliang Gao","Jianxin Wang",2
"Jianliang Gao","Ping Liu",2
"Jianliang Gao","Weimao Ke",2
"Jianliang Gao","Xiaohua Hu 0001",2
"Peilin Zhao","Jianling Sun",2
"Steven C. H. Hoi","Jianling Sun",2
"Jianmin Wang 0001","Jinrui Zhang",2
"Mingsheng Long","Jianmin Wang 0001",2
"Jianmin Wang 0001","Philip S. Yu",2
"Jianmin Wang 0001","Qiang Yang 0001",2
"Jianmin Wang 0001","Raymond K. Wong",2
"Xiangdong Huang","Jianmin Wang 0001",2
"Yue Cao 0001","Jianmin Wang 0001",2
"Lingyang Chu","Jiannan Wang",2
"Zhefeng Wang","Jiannan Wang",2
"Jiannan Wang","Zijin Zhao",2
"Jianneng Cao","Min Wu 0008",2
"Jianneng Cao","Peilin Zhao",2
"Tam T. Nguyen","Jianneng Cao",2
"Jianneng Cao","Wei Chen",2
"Wei Zha","Jianneng Cao",2
"Jun Xu 0001","Jianpeng Hou",2
"Jianpeng Hou","Ping Li",2
"Tianyou Guo","Jianpeng Hou",2
"Xiaohui Yan","Jianpeng Hou",2
"Jianpeng Hou","Xueqi Cheng",2
"Jianpeng Hou","Zhaohui Li",2
"Jianpeng Xu","Jiayu Zhou",4
"Kaixiang Lin","Jianpeng Xu",2
"Jianpeng Xu","Lifeng Luo",2
"Jianpeng Xu","Pang-Ning Tan",2
"Jianpeng Xu","Shuiwang Ji",2
"Jianpeng Xu","Xi Liu",2
"Jiaqi Ma 0001","Jianping Cao",2
"Lifang He 0001","Jianping Cao",2
"Jianping Cao","Linlin Shen",2
"Jianping Cao","Philip S. Yu",2
"Nathaniel Huber-Fliflet","Jianping Zhang",2
"Rishi Chhatwal","Jianping Zhang",2
"Robert Keeling","Jianping Zhang",2
"Sahin Cem Geyik","Jianqiang Shen",2
"Jianqiang Shen","Santanu Kolay",2
"Jianqiang Shen","Sean O'Donnell",2
"Sergey Faleev","Jianqiang Shen",2
"Yi-Cheng Chen","Jianquan Liu",2
"Le Gruenwald","Jianting Zhang",2
"Jianwei Zhang","Mingxuan Yuan",2
"Jianwei Zhang","Weixiong Rao",2
"Jianwu Wang","Ketan Patil",2
"Jianwu Wang","Mitchell A. Schepps",2
"Jianwu Wang","Qingquan Zhang",2
"Jianwu Wang","Tamara B. Harris",2
"Tiantian Xie","Jianwu Wang",2
"Jianwu Wang","Ting Zhu",4
"Jianwu Wang","Wenbin Zhang",2
"Jianwu Wang","Zhichuan Huang",4
"Ke Zhang 0013","Jianwu Xu",2
"Jianwu Xu","Konstantinos Pelechrinis",2
"Jianwu Xu","Martin Renqiang Min",2
"Lu Chen","Jianxin Li 0001",2
"Jianxin Li 0001","Rui Zhou 0001",2
"Xiaochun Yang 0001","Jianxin Li 0001",2
"Ping Liu","Jianxin Wang",2
"Weimao Ke","Jianxin Wang",2
"Jianxin Wang","Xiaohua Hu 0001",2
"Jing Xiao","Jianzong Wang",2
"Xin Mu","Jianzong Wang",2
"Jianzong Wang","Zhi-Hua Zhou",2
"Lifang He 0001","Jiaqi Ma 0001",2
"Jiaqi Ma 0001","Linlin Shen",2
"Jiaqi Ma 0001","Philip S. Yu",2
"Xin Li","Jiawei Cai",2
"Zhihao Huang","Jiawei Cai",2
"Jiawei Han 0001","Jing Gao 0004",4
"Jingbo Shang","Jiawei Han 0001",4
"Keyang Zhang","Jiawei Han 0001",2
"Lance M. Kaplan","Jiawei Han 0001",2
"Luming Zhang","Jiawei Han 0001",2
"Malú Castellanos","Jiawei Han 0001",2
"Meichun Hsu","Jiawei Han 0001",2
"Meng Jiang 0001","Jiawei Han 0001",2
"Meng Qu","Jiawei Han 0001",2
"Mengting Wan","Jiawei Han 0001",2
"Qi Li 0012","Jiawei Han 0001",2
"Quan Yuan 0001","Jiawei Han 0001",2
"Ran Wang","Jiawei Han 0001",2
"Ricardo Baeza-Yates","Jiawei Han 0001",2
"Shulong Tan","Jiawei Han 0001",2
"Tarique Siddiqui","Jiawei Han 0001",2
"Taylor Cassidy","Jiawei Han 0001",2
"Tim Hanratty","Jiawei Han 0001",2
"Wei Fan 0001","Jiawei Han 0001",2
"Wenqi He","Jiawei Han 0001",2
"Xiang Ren 0001","Jiawei Han 0001",6
"Xiangyu Chen","Jiawei Han 0001",2
"Jiawei Han 0001","Xifeng Yan",2
"Yang Li","Jiawei Han 0001",2
"Yi Chang 0001","Jiawei Han 0001",2
"Jiawei Zhang 0001","Philip S. Yu",8
"Jiawei Zhang 0001","Qiang Zhu 0002",2
"Jiawei Zhang 0001","Qianyi Zhan",2
"Qingbo Hu","Jiawei Zhang 0001",2
"Sihong Xie","Jiawei Zhang 0001",2
"Jiawei Zhang 0001","Songtao Guo",2
"Xiao Pan","Jiawei Zhang 0001",2
"Jiawei Zhang 0001","Yuanhua Lv",2
"Jiaxin Jiang","Peipei Yi",2
"Jiaxin Jiang","Xiaohui Yu 0001",2
"Jiaxin Jiang","Zhiwei Zhang",2
"Juergen Heit","Jiayi Liu",2
"Jiayi Liu","Mohak Shah",2
"Kaixiang Lin","Jiayu Zhou",2
"Jiayu Zhou","Lifeng Luo",2
"Jiayu Zhou","Pang-Ning Tan",2
"Shuiwang Ji","Jiayu Zhou",2
"Jiayu Zhou","Xi Liu",2
"Lingfei Wu","Jie Chen",2
"Jie Chen","Rui Yan",2
"Jiezhong Qiu","Jie Tang 0001",2
"Jie Tang 0001","John E. Hopcroft",2
"Jie Tang 0001","Keke Cai",2
"Liangyue Li","Jie Tang 0001",2
"Jie Tang 0001","Michalis Vazirgiannis",2
"Jie Tang 0001","Philip S. Yu",2
"Jie Tang 0001","Qiang Yang 0001",2
"Sihong Xie","Jie Tang 0001",2
"Jie Tang 0001","Wei Fan 0001",2
"Jie Tang 0001","Yang Yang 0009",2
"Yixuan Li","Jie Tang 0001",2
"Yuan Yao 0001","Jie Tang 0001",2
"Yuan Yuan","Jie Tang 0001",2
"Jie Tang 0001","Zheng Lu",2
"Jie Tang 0001","Zhong Su",2
"Jieping Ye","Jie Wang 0005",4
"Paul M. Thompson","Jie Wang 0005",2
"Qingyang Li","Jie Wang 0005",2
"Shuang Qiu","Jie Wang 0005",2
"Shuiwang Ji","Jie Wang 0005",2
"Yan Li 0052","Jie Wang 0005",2
"Tianyu Wo","Jie Xu 0007",2
"Yaxiao Liu","Jie Xu 0007",2
"Yuandong Wang","Jie Xu 0007",2
"Jie Yin","Xingquan Zhu",2
"Yu-Ru Lin","Jie Yin",2
"Khalifeh AlJadda","Jiebo Luo",2
"Ling He","Jiebo Luo",2
"Mohammed Korayem","Jiebo Luo",2
"Nabil Hossain","Jiebo Luo",2
"Numair Sani","Jiebo Luo",2
"Quanzeng You","Jiebo Luo",2
"Jiebo Luo","Richard Niemi",2
"Roghayeh Feizi","Jiebo Luo",2
"Ruihua Song","Jiebo Luo",2
"Jiebo Luo","Thuy-vy Thi Nguyen",2
"Tianran Hu","Jiebo Luo",10
"Walid Shalaby","Jiebo Luo",2
"Xing Xie 0001","Jiebo Luo",2
"Jiebo Luo","Xiyang Zhang",2
"Yang Feng 0001","Jiebo Luo",4
"Yiheng Zhou","Jiebo Luo",2
"Yingzi Wang","Jiebo Luo",2
"Yu-Ru Lin","Jiebo Luo",2
"Yu Wang 0041","Jiebo Luo",6
"Yuchen Wu","Jiebo Luo",2
"Yucheng Li","Jiebo Luo",2
"Yuheng Hu","Jiebo Luo",2
"Yuncheng Li","Jiebo Luo",4
"John C. S. Lui","Jiefeng Cheng",2
"Qin Liu","Jiefeng Cheng",2
"Zhenguo Li","Jiefeng Cheng",2
"Jiejun Xu","Kang-Yu Ni",2
"Jiejun Xu","Samuel D. Johnson",2
"Jiejun Xu","Tsai-Ching Lu",2
"Nada Basit","Jieming Bin",2
"Jieming Bin","Yijun He",2
"Yutong Zhang","Jieming Bin",2
"Jun Liu 0003","Jieping Ye",2
"Kai Zhang 0001","Jieping Ye",2
"Liang Zhao 0002","Jieping Ye",2
"Milad Makkie","Jieping Ye",4
"Mojtaba Sedigh Fazli","Jieping Ye",2
"Jieping Ye","Naren Ramakrishnan",2
"Paul M. Thompson","Jieping Ye",2
"Pinghua Gong","Jieping Ye",4
"Qingyang Li","Jieping Ye",2
"Ruiwen Zhang","Jieping Ye",2
"Shandian Zhe","Jieping Ye",2
"Jieping Ye","Shannon Quinn",4
"Shuang Qiu","Jieping Ye",2
"Shuiwang Ji","Jieping Ye",2
"Tao Yang 0016","Jieping Ye",2
"Jieping Ye","Tianming Liu",4
"Xiang Li 0001","Jieping Ye",4
"Xiaotong Shen","Jieping Ye",2
"Yan Li 0052","Jieping Ye",2
