"from","to","weight"
"Andrii Shalaginov","Aleksandar Jevremovic",2
"Marina Shalaginova","Aleksandar Jevremovic",2
"Aleksandar Jevremovic","Marko Krstic",2
"Marc Anthony Warrior","Aleksandar Kuzmanovic",2
"Matteo Varvello","Aleksandar Kuzmanovic",2
"Yunming Xiao","Aleksandar Kuzmanovic",2
"Aleksandr Artemenkov","Maxim Panov",2
"Deepak Ajwani","Alessandra Sala",2
"Juho Lauri","Alessandra Sala",2
"Saket Gurukar","Alessandra Sala",2
"Sourav Dutta 0001","Alessandra Sala",2
"Srinivasan Parthasarathy 0001","Alessandra Sala",2
"Alessandro Castelnovo","Beatriz San Miguel González",2
"Alessandro Castelnovo","Daniele Regoli",2
"Alessandro Castelnovo","Giulia Del Gamba",2
"Alessandro Castelnovo","Greta Greco",2
"Alessandro Castelnovo","Riccardo Crupi",2
"Alessandro Checco","Djellel Eddine Difallah",2
"Alessandro Checco","Gianluca Demartini",2
"Lei Han 0003","Alessandro Checco",2
"Alessandro Checco","Shazia Wasim Sadiq",2
"Alessandro Cossard","Daniela Paolotti",2
"Alessandro Cossard","Gianmarco De Francisci Morales",2
"Alessandro Cossard","Kyriaki Kalimeri",2
"Alessandro Cossard","Michele Starnini",2
"Alessandro Cossard","Yelena Mejova",2
"Alessandro Flammini","Filippo Menczer",2
"Kai-Cheng Yang","Alessandro Flammini",2
"Mohsen Sayyadiharikandeh","Alessandro Flammini",2
"Onur Varol","Alessandro Flammini",2
"Alessio Bernardo","Bernhard Pfahringer",2
"Alessio Bernardo","Emanuele Della Valle",2
"Alessio Bernardo","Heitor Murilo Gomes",2
"Alessio Bernardo","Jacob Montiel",2
"Ansel MacLaughlin","Aleszu Bajak",2
"Aleszu Bajak","David A. Smith",2
"John Wihbey","Aleszu Bajak",2
"Jiaxuan You","Alex Aiken",2
"Jure Leskovec","Alex Aiken",2
"Rex Ying","Alex Aiken",2
"Sina Lin","Alex Aiken",2
"Zhihao Jia","Alex Aiken",2
"Ioanna Karageorgou","Alex Delis",2
"Panagiotis Liakos","Alex Delis",2
"Alex Fabrikant","Andrew Tomkins",2
"Alex Fabrikant","Fangzhou Xu",2
"James Cook","Alex Fabrikant",2
"Richard Barnes","Alex Fabrikant",2
"Senaka Buthpitiya","Alex Fabrikant",2
"Alex Issa","Ayush Srivastava",2
"Alex Issa","Isabelle Rogers",2
"Alex Issa","Jake Nimergood",2
"Alex Issa","K. Suzanne Barber",2
"Razieh Nokhbeh Zaeem","Alex Issa",2
"Safa Anya","Alex Issa",2
"Alex Issa","Vinay Shah",2
"Alex Kaplunovich","Yelena Yesha",2
"Alex Salamun","Praveen Madiraju",2
"Alex Salamun","Stephanie Duque",2
"Brian Cho","Alex Sim",2
"Alex Sim","Kesheng Wu",2
"Teresa Dayrit","Alex Sim",2
"Tianzhen Hong","Alex Sim",2
"Yuan Gao","Alex Sim",2
"Zhe Wang","Alex Sim",2
"Ankit Kumar","Alex Soares",2
"Dima Kuzmin","Alex Soares",2
"Ed H. Chi","Alex Soares",2
"Ellie Ka In Chio","Alex Soares",2
"Heng-Tze Cheng","Alex Soares",2
"John R. Anderson","Alex Soares",2
"Li Zhang","Alex Soares",2
"Alex Soares","Nitin Jindal",2
"Alex Soares","Pei Cao",2
"Ritesh Agarwal","Alex Soares",2
"Sarvjeet Singh","Alex Soares",2
"Steffen Rendle","Alex Soares",2
"Tao Wu","Alex Soares",2
"Tushar Chandra","Alex Soares",2
"Wen Li","Alex Soares",2
"Xiang Ma","Alex Soares",2
"Yu Du","Alex Soares",2
"Alexa Spence","Gavin Smith",2
"James Goulding","Alexa Spence",2
"Vanja Ljevar","Alexa Spence",2
"Anton Gulenko","Alexander Acker",2
"Florian Schmidt 0006","Alexander Acker",2
"Alexander Acker","Odej Kao",2
"Sören Becker","Alexander Acker",2
"Alexander Artikis","Georgios Paliouras",2
"Giannis Fikioris","Alexander Artikis",2
"Kostas Patroumpas","Alexander Artikis",2
"Alexander Artikis","Manolis Pitsikalis",2
"Alexander Braylan","Matthew Lease",2
"Alexander C. Nwala","C. Lee Giles",2
"Alexander C. Nwala","Gavindya Jayawardena",2
"Alexander C. Nwala","Jian Wu 0006",2
"Alexander C. Nwala","Michael L. Nelson",2
"Alexander C. Nwala","Sampath Jayarathna",2
"Yasith Jayawardana","Alexander C. Nwala",2
"Alexander Egiazarov","Fabio Massimo Zennaro",2
"Alexander Egiazarov","Vasileios Mavroeidis",2
"Alexander Ermakov","Elizabeth M. Belding",2
"Alexander Ermakov","Michael Nekrasov",2
"Udit Paul","Alexander Ermakov",2
"Alexander Ermakov","Vivek Adarsh",2
"Alexander Geiger","Alfredo Cuesta-Infante",2
"Alexander Geiger","Dongyu Liu",2
"Alexander Geiger","Kalyan Veeramachaneni",2
"Alexander Geiger","Sarah Alnegheimish",2
"Amy W. Apon","Alexander Herzog",2
"Farah Alshanik","Alexander Herzog",2
"Alexander Herzog","Ilya Safro",2
"Alexander Herzog","Justin Sybrandt",2
"Alexander Immer","Matthias Grossglauser",2
"Alexander Immer","Patrick Thiran",2
"Alexander Immer","Victor Kristof",2
"Alexander J. M. Kell","Matthew Forshaw",2
"Jiarui Jin","Alexander J. Smola",2
"Jiarui Qin","Alexander J. Smola",2
"Jonas Mueller","Alexander J. Smola",2
"Kounianhua Du","Alexander J. Smola",2
"Weinan Zhang 0001","Alexander J. Smola",2
"Xingjian Shi","Alexander J. Smola",2
"Yong Yu 0001","Alexander J. Smola",2
"Yuchen Fang","Alexander J. Smola",2
"Zheng Zhang 0001","Alexander J. Smola",2
"Byron J. Gao","Alexander Katrompas",2
"Betty van Aken","Alexander Löser",2
"Felix A. Gers","Alexander Löser",2
"Paul Grundmann","Alexander Löser",2
"Sebastian Arnold 0001","Alexander Löser",2
"Alexander Nus","Arnon Dagan",2
"Alexander Nus","Dafna Shahaf",2
"David Tsurel","Alexander Nus",2
"Alexander Nus","Ido Guy",2
"Michael Doron","Alexander Nus",2
"Alexander Pinard","Allison H. Baker",2
"Alexander Pinard","Dorit M. Hammerling",2
"Chongya Song","Alexander Pons",2
"Alexander Pons","Kang K. Yen",2
"Alexander Rodriguez","Andrés D. González",2
"Alexander Rodriguez","Anil Vullikanti",2
"Alexander Rodriguez","B. Aditya Prakash",2
"Alexander Rodriguez","Bijaya Adhikari",2
"Alexander Rodriguez","Charles D. Nicholson",2
"Nikita Ivkin","Alexander S. Szalay",2
"Viska Wei","Alexander S. Szalay",2
"Vladimir Braverman","Alexander S. Szalay",2
"Alexander Sjösten","Antonio Pastor",2
"Alexander Sjösten","Benjamin Livshits",2
"Alexander Sjösten","Panagiotis Papadopoulos",2
"Alexander Sjösten","Peter Snyder",2
"Alexander Spangher","Besmira Nushi",2
"Alexander Spangher","Eric Horvitz",2
"Alexander Spangher","Gireeja Ranade",2
"Alexander Suleykin","Peter Panfilov",2
"Andrew Benz","Alexander Tong 0001",2
"Egbert Castro","Alexander Tong 0001",2
"Alexander Tong 0001","Guy Wolf",2
"Alexander Tong 0001","Smita Krishnaswamy",2
"Alexander Warnecke","Burkhardt Funk",2
"Felix Kortmann","Alexander Warnecke",2
"Alexander Warnecke","Jens Heger",2
"Kevin Talits","Alexander Warnecke",2
"Alexander Warnecke","Nicolas Meier",2
"Pascal Fassmeyer","Alexander Warnecke",2
"Alexander Warnecke","Paul Drews",2
"Keqiang Wang","Alexandra Cristea",2
"Tingwei Chen","Alexandra Cristea",2
"Wendi Ji","Alexandra Cristea",2
"Xiaoling Wang","Alexandra Cristea",2
"Dana M. Nguyen","Alexandra Olteanu",2
"Alexandra Olteanu","Emre Kiciman",2
"Charles L. A. Clarke","Alexandra Vtyurina",2
"Mark D. Smucker","Alexandra Vtyurina",2
"Alexandre Maros","Fabrício Benevenuto",2
"Alexandre Maros","Jussara M. Almeida",2
"Alexandre Maros","Marisa Vasconcelos",2
"Alexandre Michetti Manduca","Andrew McCallum",2
"Andrey Kan","Alexandre Michetti Manduca",2
"Chenwei Zhang","Alexandre Michetti Manduca",2
"Alexandre Michetti Manduca","Christos Faloutsos",2
"Alexandre Michetti Manduca","Fan Xiao",2
"Gabriel Blanco Saldana","Alexandre Michetti Manduca",2
"Alexandre Michetti Manduca","Giannis Karamanolakis",2
"Alexandre Michetti Manduca","Haw-Shiuan Chang",2
"Alexandre Michetti Manduca","Jay Ren",2
"Alexandre Michetti Manduca","Jiawei Han 0001",2
"Jun Ma","Alexandre Michetti Manduca",2
"Saurabh Deshpande","Alexandre Michetti Manduca",2
"Alexandre Michetti Manduca","Surender Pal Singh",2
"Tong Zhao","Alexandre Michetti Manduca",2
"Xian Li","Alexandre Michetti Manduca",2
"Xiang He","Alexandre Michetti Manduca",2
"Xin Luna Dong","Alexandre Michetti Manduca",2
"Yan Liang","Alexandre Michetti Manduca",2
"Alexandre Michetti Manduca","Yaqing Wang",2
"Yifan Ethan Xu","Alexandre Michetti Manduca",2
"Alexandre Michetti Manduca","Yuning Mao",2
"Bernhard Brodowsky","Alexandrin Popescul",2
"Marc Najork","Alexandrin Popescul",2
"Michael Bendersky","Alexandrin Popescul",2
"Przemek Gajda","Alexandrin Popescul",2
"Sergey Novikov","Alexandrin Popescul",2
"Shuguang Han","Alexandrin Popescul",2
"Odysseas Tsilingeridis","Alexandros Karakasidis 0001",2
"Alexandros Mittos","Emiliano De Cristofaro",2
"Alexandros Mittos","Jeremy Blackburn",2
"Alexandros Mittos","Savvas Zannettou",2
"Alexandru Mara","Jefrey Lijffijt",2
"Alexandru Mara","Tijl De Bie",2
"Alexandru Mara","Yoosof Mashayekhi",2
"Alexandru Mosoi","Bryan Perozzi",2
"Jonathan Halcrow","Alexandru Mosoi",2
"Alexandru Mosoi","Sam Ruth",2
"Alexei Kopylov","Boxin Du",2
"Connie Ni","Alexei Kopylov",2
"Alexei Kopylov","Dawei Zhou",2
"Alexei Kopylov","Hanghang Tong",2
"Alexei Kopylov","Jiejun Xu",4
"Alexei Kopylov","Jingrui He",2
"Alexei Kopylov","Jun Wu",2
"Alexei Kopylov","Kang-Yu Ni",2
"Alexei Kopylov","Lihui Liu",2
"Shane Roach","Alexei Kopylov",4
"Alexei Kopylov","Si Zhang",2
"Alexei Kopylov","Tsai-Ching Lu",4
"Alexei Kopylov","Yuchen Yan",2
"Alexey Drutsa","Anastasia A. Bezzubtseva",2
"Anna Lioznova","Alexey Drutsa",2
"Alexey Drutsa","Vladimir Kukushkin",2
"Alind Khare","Alexey Tumanov",2
"Jimeng Sun","Alexey Tumanov",2
"Kevin O. Maher","Alexey Tumanov",2
"Satria Priambada","Alexey Tumanov",2
"Shenda Hong","Alexey Tumanov",2
"Yanbo Xu","Alexey Tumanov",2
"Lori A. Perine","Alexis Hill",2
"Phillip Nicholas","Alexis Hill",2
"Rajesh Kumar Gnanasekaran","Alexis Hill",2
"Alexis Hill","Richard Marciano",2
"Dongyu Liu","Alfredo Cuesta-Infante",2
"Alfredo Cuesta-Infante","Kalyan Veeramachaneni",2
"Sarah Alnegheimish","Alfredo Cuesta-Infante",2
"Anifat M. Olawoyin","Alfredo Cuzzocrea",2
"Arjun Pandya","Alfredo Cuzzocrea",2
"Ashish Sharma","Alfredo Cuzzocrea",2
"Calvin S. H. Hoi","Alfredo Cuzzocrea",2
"Carson K. Leung","Alfredo Cuzzocrea",4
"Chen Liu","Alfredo Cuzzocrea",2
"Edoardo Serra","Alfredo Cuzzocrea",4
"Hisham M. Haddad","Alfredo Cuzzocrea",2
"Hossain Shahriar","Alfredo Cuzzocrea",2
"Alfredo Cuzzocrea","Jianwu Wang",2
"Mikel Joaristi","Alfredo Cuzzocrea",4
"Mohammad Ashiqur Rahman","Alfredo Cuzzocrea",2
"Mohammad Masum","Alfredo Cuzzocrea",2
"Oluwatobiloba Odunsi","Alfredo Cuzzocrea",2
"Oxana Korzh","Alfredo Cuzzocrea",2
"Sheikh Iqbal Ahamed","Alfredo Cuzzocrea",2
"Siyuan Shang","Alfredo Cuzzocrea",2
"Sweta Sneha","Alfredo Cuzzocrea",2
"Yubo Chen 0003","Alfredo Cuzzocrea",2
"Alfredo Montelongo","João Luiz Becker",2
"Farzaneh Shoeleh","Ali A. Ghorbani 0001",2
"Masoud Erfani","Ali A. Ghorbani 0001",2
"Ali Arab","Martin Ester",2
"Mehrdad Mansouri","Ali Arab",2
"Ali Arab","Zahra Zohrevand",2
"Huijun Li","Ali Arshad",2
"Jing Li","Ali Arshad",2
"Wanghu Chen","Ali Arshad",2
"Ali Assi 0002","Mohamed Elati",2
"Ali Assi 0002","Wajdi Dhifli",2
"Mohammed Aledhari","Ali Dehghantanha",2
"Rehma Razzak","Ali Dehghantanha",2
"Reza M. Parizi","Ali Dehghantanha",2
"Ameema Zainab","Ali Ghrayeb",2
"Ali Ghrayeb","Haitham Abu-Rub",2
"Ali Ghrayeb","Mahdi Houchati",2
"Ali Ghrayeb","Shady S. Refaat",2
"Anand S. Rao","Ali Hadjarian",2
"Ali Hadjarian","Daniel Krittman",2
"Ilana Golbin","Ali Hadjarian",2
"Ali K. Abed","Rami Qahwaji",2
"Ali Mert Ertugrul","Meiqi Guo",2
"Muheng Yan","Ali Mert Ertugrul",2
"Rebecca Hwa","Ali Mert Ertugrul",2
"Ali Mert Ertugrul","Wen-Ting Chung",2
"Yu-Ru Lin","Ali Mert Ertugrul",2
"Fiana Raiber","Ali Tabaja",2
"Natalia Silberstein","Ali Tabaja",2
"Oleg Zendel","Ali Tabaja",2
"Oren Somekh","Ali Tabaja",2
"Yaroslav Fyodorov","Ali Tabaja",2
"Ali Vardasbi","Harrie Oosterhuis",2
"Ali Vardasbi","Maarten de Rijke",2
"Maryam Sadat Hosseini","Alice Masterangelo Gittler",2
"Ang Li","Alice Wang",2
"Alice Wang","Benjamin A. Carterette",2
"Alice Wang","Praveen Chandar",2
"Alice Wang","Zahra Nazari",2
"Alicia L. Nobles","Eric C. Leas",2
"Alicia L. Nobles","John W. Ayers",2
"Alicia L. Nobles","Mark Dredze",2
"Alicia M. Sheill","Catherine Foley",2
"Cogan Shimizu","Alicia M. Sheill",2
"Alicia M. Sheill","Dean Rehberger",2
"Alicia M. Sheill","Duncan Tarr",2
"Lu Zhou","Alicia M. Sheill",2
"Pascal Hitzler","Alicia M. Sheill",2
"Alicia M. Sheill","Seila Gonzalez Estrecha",2
"Alina Campan","Alyssa Appelman",2
"Alina Campan","Celine Wardrop",2
"Alina Campan","Shawn Huesman",2
"Alina Campan","Traian Marius Truta",2
"Alind Khare","Jimeng Sun",2
"Alind Khare","Kevin O. Maher",2
"Alind Khare","Satria Priambada",2
"Shenda Hong","Alind Khare",2
"Yanbo Xu","Alind Khare",2
"Aline Paes","Elton H. Matsushima",2
"Paulo Mann","Aline Paes",2
"Alireza Abdoli","Amy C. Murillo",2
"Alireza Abdoli","Eamonn J. Keogh",2
"Alireza Abdoli","Leslie Hickle",2
"Alireza Abdoli","Sara Alaee",2
"Alireza Abdoli","Shima Imani",2
"Alissa Ostapenko","Bryer C. Sousa",2
"Alissa Ostapenko","Christopher J. Massar",2
"Alissa Ostapenko","Danielle L. Cote",2
"Alissa Ostapenko","Jack Grubbs",2
"Richard Valente","Alissa Ostapenko",2
"Alissa Ostapenko","Rodica Neamtu",2
"J. Shane Culpepper","Alistair Moffat",2
"Joel Mackenzie","Alistair Moffat",4
"Johanne R. Trippas","Alistair Moffat",2
"Matthias Petri","Alistair Moffat",2
"Rodger Benham","Alistair Moffat",2
"Alka Simon","Dinkar Sitaram",2
"Alka Simon","Subramaniam Kalambur",2
"Antonios Deligiannakis","Alkis Simitsis",2
"Antonis Kontaxakis","Alkis Simitsis",2
"Aris Konidaris","Alkis Simitsis",2
"Alkis Simitsis","Arnau Montagud",2
"David Arnu","Alkis Simitsis",2
"Alkis Simitsis","Edwin Yaqub",2
"Alkis Simitsis","Fabian Temme",2
"Alkis Simitsis","George Stamatakis 0002",2
"Alkis Simitsis","Holger Arndt",2
"Alkis Simitsis","Mate Torok",2
"Alkis Simitsis","Miguel Ponce de Leon",2
"Minos N. Garofalakis","Alkis Simitsis",2
"Nikos Giatrakos","Alkis Simitsis",2
"Ralf Klinkenberg","Alkis Simitsis",2
"Alkis Simitsis","Stefan Burkard",2
"Theodoros Bitsakis","Alkis Simitsis",2
"Vasilis Samoladas","Alkis Simitsis",2
"Yannis Kotidis","Alkis Simitsis",2
"Allan Hanbury","Farid Karimipour",2
"Georg Heiler","Allan Hanbury",2
"Jan Hurt","Allan Hanbury",2
"Markus Zlabinger","Allan Hanbury",4
"Mete Sertkan","Allan Hanbury",2
"Michael Schröder","Allan Hanbury",2
"Mohammad Forghani","Allan Hanbury",2
"Sebastian Hofstätter","Allan Hanbury",4
"Tobias Reisch","Allan Hanbury",2
"Arjun Gopalan","Allan Heydon",2
"Cesar Ilharco Magalhaes","Allan Heydon",2
"Chun-Sung Ferng","Allan Heydon",2
"Allan Heydon","Chun-Ta Lu",2
"Da-Cheng Juan","Allan Heydon",2
"Allan Heydon","George Yu",2
"Allan Heydon","Philip Pham",2
"Dorit M. Hammerling","Allison H. Baker",2
"Cynthia Brandt","Allison R. Warren",2
"Allison R. Warren","Jacob Eleazer",2
"Joseph L. Goulet","Allison R. Warren",2
"Allison R. Warren","Kirsha Gordon",2
"Melissa Skanderson","Allison R. Warren",2
"Allison R. Warren","Qing Zeng-Treitler",2
"Rixin Wang","Allison R. Warren",2
"Terri Elizabeth Workman","Allison R. Warren",2
"Allison Rozet","Chuan Lei",2
"Allison Rozet","Elke A. Rundensteiner",2
"Allison Rozet","Olga Poppe",2
"Ramkumar Harikrishnakumar","Alok Dand",2
"Alok Dand","Saideep Nannapaneni",2
"Sima Esfandiarpour Borujeni","Alok Dand",2
"Ankit Agrawal","Alok N. Choudhary",2
"Qiao Kang","Alok N. Choudhary",2
"Sunwoo Lee","Alok N. Choudhary",2
"Alok N. Choudhary","Wei-keng Liao",2
"Alok Tripathy","Oded Green",2
"Kokil Jaidka","Alon Y. Halevy",2
"Alon Y. Halevy","Lyle Ungar",2
"Matthew Killingsworth","Alon Y. Halevy",2
"Niyati Chhaya","Alon Y. Halevy",2
"Saran Mumick","Alon Y. Halevy",2
"Altigran Soares da Silva","André Carvalho",2
"Altigran Soares da Silva","André Martin",2
"Altigran Soares da Silva","Christof Fetzer",2
"Altigran Soares da Silva","Ignacio Blanquer",2
"Ronny Peterson","Altigran Soares da Silva",2
"Aluna Wang","Christos Faloutsos",2
"Aluna Wang","Leman Akoglu",2
"Meng-Chieh Lee","Aluna Wang",2
"Aluna Wang","Pierre Jinghong Liang",2
"Aluna Wang","Vincent S. Tseng",2
"Yue Zhao 0016","Aluna Wang",2
"Alvin Alaphat","Meng Jiang",2
"Jinjin Shao","Alvin Oliver Glova",2
"Shiyu Ji","Alvin Oliver Glova",2
"Alvin Oliver Glova","Tao Yang 0009",2
"Alvin Oliver Glova","Tim Sherwood",2
"Alvin Oliver Glova","Yifan Qiao",2
"Ansh Khurana","Alvis Logins",2
"Alvis Logins","Panagiotis Karras",4
"Alvis Logins","Yuchen Li 0001",2
"Alycia N. Carey","Justin Zhan",2
"Celine Wardrop","Alyssa Appelman",2
"Shawn Huesman","Alyssa Appelman",2
"Traian Marius Truta","Alyssa Appelman",2
"John M. Levine","Amaç Herdagdelen",2
"Marisol Martinez-Escobar","Amaç Herdagdelen",2
"Robert E. Kraut","Amaç Herdagdelen",2
"Amal Tawakuli","Daniel Kaiser 0001",2
"Amal Tawakuli","Thomas Engel 0001",2
"Aman Dalmia","Ankit Chaurasia",2
"Aman Dalmia","Balasaheb Dhame",2
"Aman Dalmia","Dhruvin Vora",2
"Aman Dalmia","Jerome White",2
"Aman Dalmia","Raghu Dharmaraju",2
"Aman Dalmia","Rahul Panicker",2
"Aman Dalmia","Rajesh Jain",2
"Aman Dalmia","Vishal Agarwal",2
"Aman Gupta","Ananth Sankar",2
"Aman Gupta","Bharat Jain",2
"Aman Gupta","Di Wen",2
"Aman Gupta","Dylan Wang",2
"Aman Gupta","Liang Zhang 0021",2
"Aman Gupta","Nikita Gupta",2
"Aman Gupta","Sirjan Kafle",2
"Aman Gupta","Suhit Sinha",2
"Aman Gupta","Sumit Srivastava",2
"Dheevatsa Mudigere","Amanpreet Singh",2
"Geeta Chauhan","Amanpreet Singh",2
"Joe Spisak","Amanpreet Singh",2
"Maxim Naumov","Amanpreet Singh",2
"Narine Kokhlikyan","Amanpreet Singh",2
"Amanpreet Singh","Vedanuj Goswami",2
"Amanuel Alambo","Brandy Foster",2
"Amanuel Alambo","Cori Lohstroh",2
"Amanuel Alambo","Erik Madaus",2
"Amanuel Alambo","Krishnaprasad Thirunarayan",2
"Amanuel Alambo","Michael L. Raymer",2
"Amanuel Alambo","Swati Padhee",2
"Amanuel Alambo","Tanvi Banerjee",2
"Amar G. Chittiboyina","Charles R. Yates",2
"Amar G. Chittiboyina","Ikhlas A. Khan",2
"Jacob Balma","Amar G. Chittiboyina",2
"Amar G. Chittiboyina","Pankaj Pandey",2
"Amar G. Chittiboyina","Sreenivas R. Sukumar",2
"Yuri K. Peterson","Amar G. Chittiboyina",2
"Amar Viswanathan Kannan","Arnav V. Malawade",2
"Amar Viswanathan Kannan","Arquimedes Canedo",2
"Amar Viswanathan Kannan","Dmitriy Fradkin",2
"Amar Viswanathan Kannan","Ioannis Akrotirianakis",2
"Amar Viswanathan Kannan","Mohammad Abdullah Al Faruque",2
"Amar Viswanathan Kannan","Shih-Yuan Yu",2
"Amar Viswanathan Kannan","Tugba Kulahcioglu",2
"Jing Lei","Amarda Shehu",2
"Liang Zhao","Amarda Shehu",2
"Lingfei Wu","Amarda Shehu",2
"Nasrin Akhter","Amarda Shehu",2
"Wanli Qiao","Amarda Shehu",2
"Xiaojie Guo","Amarda Shehu",2
"Amarda Shehu","Yanfang Ye",2
"Zhao Qin","Amarda Shehu",2
"Ameema Zainab","Haitham Abu-Rub",2
"Ameema Zainab","Mahdi Houchati",2
"Ameema Zainab","Shady S. Refaat",2
"Amel Awadelkarim","Johan Ugander",2
"Amelia White","Chris Jenness",2
"Amelia White","Jason Kaufman",2
"Amelia White","Justin Moynihan",2
"Amelia White","Melinda Han Williams",2
"Amelia White","Patrick McCarthy",2
"Amelia White","Roger Cost",2
"Amelia White","Wickus Martin",2
"Amey Pandit","Rekha Singhal",2
"Shruti Kunde","Amey Pandit",2
"Ameya Vaidya","Feng Mai",2
"Ameya Vaidya","Yue Ning",2
"Amila Silva","Christopher Leckie",2
"Amila Silva","Ling Luo",2
"Amila Silva","Shanika Karunasekera",2
"Amin Javari","Jeetu Raj",2
"Amin Javari","Jiliang Tang",2
"Amin Javari","Kevin Chen-Chuan Chang",4
"Amin Javari","Pouya Esmailian",2
"Amin Javari","Tyler Derr",2
"Amin Javari","Zhankui He",2
"Amin Javari","Zijie Huang",2
"Amir Abolfazli","Eirini Ntoutsi",2
"Amir Atapour Abarghouei","Andrew Stephen McGough",2
"Amir Atapour Abarghouei","Boguslaw Obara",2
"Amir Atapour Abarghouei","David S. Wall",2
"John Brennan","Amir Atapour Abarghouei",2
"Amir Atapour Abarghouei","Philip T. G. Jackson",2
"Stephen Bonner","Amir Atapour Abarghouei",2
"Amir Gholami","Kurt Keutzer",2
"Amir Gholami","Michael W. Mahoney",2
"Zhewei Yao","Amir Gholami",2
"Amir Gilad","Yuval Moskovitch",2
"Amir Krause","Sara Cohen",2
"Amir R. Kashani","Hassan Zargarzadeh",2
"M.-Mahdi Naddaf-Sh","Amir R. Kashani",2
"Sadra Naddaf-Sh","Amir R. Kashani",2
"Arani Bhattacharya","Amir Rahmati",2
"Michael Grace","Amir Rahmati",2
"Prabuddha Kumar","Amir Rahmati",2
"Pubali Datta","Amir Rahmati",2
"Amir Rahmati","Samir Ranjan Das",2
"Tristan Morris","Amir Rahmati",2
"Vasudevan Nagendra","Amir Rahmati",2
"Vinod Yegneswaran","Amir Rahmati",2
"Bum Chul Kwon","Amit Dhurandhar",2
"Amit Dhurandhar","Daby Sow",2
"Amit Dhurandhar","Daniel Gruen",2
"Amit Dhurandhar","Kenney Ng",2
"Amit Dhurandhar","Kush R. Varshney",2
"Prithwish Chakraborty","Amit Dhurandhar",2
"Sanjoy Dey","Amit Dhurandhar",2
"Amit Garg","Bin Yu",2
"Amit Garg","Femi G. Olumofin",2
"Amit Garg","Junlan Lu",2
"Amit Garg","Magdalini Eirinaki",2
"Amit Garg","Nachiket Trivedi",2
"Amit Magen","Bracha Shapira",2
"Amit Magen","Lior Rokach",2
"Amit Magen","Mor Kertis",2
"Amit Magen","Simo Hanouna",2
"Francois R. Lamy","Amit P. Sheth",2
"Krishnaprasad Thirunarayan","Amit P. Sheth",2
"Raminta Daniulaityte","Amit P. Sheth",2
"Ramnath Kumar","Amit P. Sheth",2
"Shweta Yadav","Amit P. Sheth",2
"Usha Lokala","Amit P. Sheth",2
"Ashish Sharma 0004","Amit Sharma",2
"Koustuv Saha","Amit Sharma",2
"Monojit Choudhury","Amit Sharma",2
"Taisa Kushner","Amit Sharma",2
"Tim Althoff","Amit Sharma",2
"Ammar Tahir","Ihsan Ayyub Qazi",2
"Ammar Tahir","Muhammad Tahir Munir",2
"Ammar Tahir","Shaiq Munir Malik",2
"Ammar Tahir","Zafar Ayyub Qazi",2
"Amogh Margoor","Mayur Bhosale",2
"Amol Kapoor","Benedek Rózemberczki",2
"Bryan Perozzi","Amol Kapoor",2
"Johannes Klicpera","Amol Kapoor",2
"Amol Kapoor","Martin Blais",2
"Amol Kapoor","Michal Lukasik",2
"Amol Kapoor","Stephan Günnemann",2
"Amr Azzam","Axel Polleres",2
"Amr Azzam","Javier D. Fernández",2
"Amr Azzam","Maribel Acosta",2
"Amr Azzam","Martin Beno",2
"Amrit Poudel","Claire Hubacek",2
"Amrit Poudel","Jason G. Hale",2
"Amrit Poudel","Khandaker Tasnim Huq",2
"Naeemul Hassan","Amrit Poudel",2
"Amrit Poudel","Shubhra Kanti Karmaker Santu",2
"Amrit Poudel","Syed Ishtiaque Ahmed",2
"Amro Alabsi Aljundi","Kamer Kaya",2
"Taha Atahan Akyildiz","Amro Alabsi Aljundi",2
"Anamika Barman-Adhikari","Amulya Yadav",2
"Dongwon Lee 0001","Amulya Yadav",2
"Heesoo Park","Amulya Yadav",2
"Maryam Tabar","Amulya Yadav",2
"Stephanie Winkler","Amulya Yadav",2
"Amy C. Murillo","Eamonn J. Keogh",2
"Amy C. Murillo","Leslie Hickle",2
"Sara Alaee","Amy C. Murillo",2
"Shima Imani","Amy C. Murillo",2
"Farah Alshanik","Amy W. Apon",2
"Amy W. Apon","Ilya Safro",2
"Amy W. Apon","Justin Sybrandt",2
"Haifeng Wang","An Zhuo",4
"Jizhou Huang","An Zhuo",4
"Miao Fan","An Zhuo",4
"An Zhuo","Yibo Sun",2
"An Zhuo","Ying Li",4
"Ana-Andreea Stoica","Augustin Chaintreau",2
"Ana-Andreea Stoica","Jessy Xinyi Han",2
"Bernardo Branco","Ana Sofia Gomes",2
"Ana Sofia Gomes","João Tiago Ascensão",2
"Ana Sofia Gomes","Mariana S. C. Almeida",2
"Pedro Abreu","Ana Sofia Gomes",2
"Ana Sofia Gomes","Pedro Bizarro",2
"Dongwon Lee 0001","Anamika Barman-Adhikari",2
"Heesoo Park","Anamika Barman-Adhikari",2
"Maryam Tabar","Anamika Barman-Adhikari",2
"Stephanie Winkler","Anamika Barman-Adhikari",2
"Madhav Nimishakavi","Anand Louis",2
"Naganand Yadati","Anand Louis",2
"Anand Louis","Partha P. Talukdar",2
"Prateek Yadav","Anand Louis",2
"Vikram Nitin","Anand Louis",2
"Anand Raman","Brendan Walsh",2
"Christina Lee","Anand Raman",2
"Anand Raman","Dalitso Banda",2
"Anand Raman","Lei Zhang",2
